kind,owner_official,descriptor,official_name,intermediary_name,named_name,source,category,confidence,evidence,notes
field,com/corrodinggames/rts/gameFramework/am,Ljava/lang/String;,t,field_MusicController_requestedTrackName,requestedTrackName,v0.61-audio-family-completion,audio-family-completion,high,public requested track display/name token,
field,com/corrodinggames/rts/gameFramework/am,Z,u,field_MusicController_musicDisabled,musicDisabled,v0.61-audio-family-completion,audio-family-completion,high,public flag that disables music playback gate,
field,com/corrodinggames/rts/gameFramework/am,Ljava/lang/String;,v,field_MusicController_pendingNowPlayingMessage,pendingNowPlayingMessage,v0.61-audio-family-completion,audio-family-completion,high,queued network/debug status message for current track,
field,com/corrodinggames/rts/gameFramework/am,Landroid/content/Context;,w,field_MusicController_context,context,v0.61-audio-family-completion,audio-family-completion,high,Android context passed to music factory/player path,
field,com/corrodinggames/rts/gameFramework/am,Z,x,field_MusicController_playStartingMusic,playStartingMusic,v0.61-audio-family-completion,audio-family-completion,high,first/reset selection uses MusicCategory.starting,
field,com/corrodinggames/rts/gameFramework/am,Z,y,field_MusicController_modMusicRefreshRequested,modMusicRefreshRequested,v0.61-audio-family-completion,audio-family-completion,high,forces active-mod music list refresh check,
field,com/corrodinggames/rts/gameFramework/am,I,z,field_MusicController_musicPlayFailureCount,musicPlayFailureCount,v0.61-audio-family-completion,audio-family-completion,high,limits repeated failed-open/failed-play user messages,
field,com/corrodinggames/rts/gameFramework/am,Lcom/corrodinggames/rts/gameFramework/as;,A,field_MusicController_fadingPlayer,fadingPlayer,v0.61-audio-family-completion,audio-family-completion,high,secondary player used while crossfading,
field,com/corrodinggames/rts/gameFramework/am,Z,B,field_MusicController_fadingPlayerActive,fadingPlayerActive,v0.61-audio-family-completion,audio-family-completion,high,whether fadingPlayer currently owns a track,
field,com/corrodinggames/rts/gameFramework/am,Z,C,field_MusicController_crossFadeActive,crossFadeActive,v0.61-audio-family-completion,audio-family-completion,high,true while two players are crossfading,
field,com/corrodinggames/rts/gameFramework/am,F,D,field_MusicController_crossFadeProgress,crossFadeProgress,v0.61-audio-family-completion,audio-family-completion,high,crossfade progress used to calculate old/new volumes,
field,com/corrodinggames/rts/gameFramework/am,Z,E,field_MusicController_slowFadeOut,slowFadeOut,v0.61-audio-family-completion,audio-family-completion,medium-high,slower fade flag when replacing an already active fading player,
field,com/corrodinggames/rts/gameFramework/am,Z,F,field_MusicController_fastFadeOut,fastFadeOut,v0.61-audio-family-completion,audio-family-completion,medium-high,public fast fade-out flag checked by crossfade update,
field,com/corrodinggames/rts/gameFramework/am,Z,G,field_MusicController_fadingPlayerStopped,fadingPlayerStopped,v0.61-audio-family-completion,audio-family-completion,high,prevents stopping fadingPlayer more than once,
field,com/corrodinggames/rts/gameFramework/am,F,H,field_MusicController_crossFadeVolumeTimer,crossFadeVolumeTimer,v0.61-audio-family-completion,audio-family-completion,high,throttles crossfade volume updates,
field,com/corrodinggames/rts/gameFramework/am,Ljava/util/ArrayList;,I,field_MusicController_recentTrackHistory,recentTrackHistory,v0.61-audio-family-completion,audio-family-completion,high,tracks recently played music names to avoid repeats,
field,com/corrodinggames/rts/gameFramework/am,Ljava/util/HashMap;,J,field_MusicController_musicTrackCache,musicTrackCache,v0.61-audio-family-completion,audio-family-completion,high,static track cache used by loadMusicTrackCached,
field,com/corrodinggames/rts/gameFramework/am,I,K,field_MusicController_musicLoadErrorCount,musicLoadErrorCount,v0.61-audio-family-completion,audio-family-completion,high,static music load error counter used for warnings,
field,com/corrodinggames/rts/gameFramework/am,Z,L,field_MusicController_musicSystemCrashed,musicSystemCrashed,v0.61-audio-family-completion,audio-family-completion,high,latched when updateMusicSafely catches an exception,
field,com/corrodinggames/rts/gameFramework/am,Z,M,field_MusicController_musicCrashWarningShown,musicCrashWarningShown,v0.61-audio-family-completion,audio-family-completion,high,prevents repeated disabled-music crash warning,
field,com/corrodinggames/rts/gameFramework/am,J,N,field_MusicController_lastUpdateTimestamp,lastUpdateTimestamp,v0.61-audio-family-completion,audio-family-completion,high,last music update timestamp,
method,com/corrodinggames/rts/gameFramework/am,()V,<init>,method_MusicController_<init>,<init>,v0.61-audio-family-completion,audio-family-completion,confirmed,constructor; named namespace must remain <init>,Constructor named namespace must remain <init>.
method,com/corrodinggames/rts/gameFramework/am,()F,a,method_MusicController_getEffectiveMusicVolume,getEffectiveMusicVolume,v0.61-audio-family-completion,audio-family-completion,high,returns SettingsEngine.musicVolume * SettingsEngine.masterVolume,
method,com/corrodinggames/rts/gameFramework/am,()Z,b,method_MusicController_canPlayMusic,canPlayMusic,v0.61-audio-family-completion,audio-family-completion,high,"gates music by platform mute flag, musicDisabled, and effective volume > 0.01",
method,com/corrodinggames/rts/gameFramework/am,(Landroid/content/Context;)V,a,method_MusicController_init,init,v0.61-audio-family-completion,audio-family-completion,high,"stores Context, sets MusicFactory controller, allocates two players, loads categories, starts worker thread",
method,com/corrodinggames/rts/gameFramework/am,()V,c,method_MusicController_resetMusicState,resetMusicState,v0.61-audio-family-completion,audio-family-completion,medium-high,clears current state and requests starting/mod music refresh flags,
method,com/corrodinggames/rts/gameFramework/am,(Ljava/lang/String;Z)Lcom/corrodinggames/rts/gameFramework/ar;,a,method_MusicController_loadMusicTrackCached,loadMusicTrackCached,v0.61-audio-family-completion,audio-family-completion,high,static cache around MusicFactory.loadMusicTrack with load error handling,
method,com/corrodinggames/rts/gameFramework/am,()Ljava/util/ArrayList;,d,method_MusicController_getBuiltinMusicTrackList,getBuiltinMusicTrackList,v0.61-audio-family-completion,audio-family-completion,high,combines starting and buildup category track arrays into an ArrayList,
method,com/corrodinggames/rts/gameFramework/am,(Lcom/corrodinggames/rts/gameFramework/at;)Ljava/lang/String;,a,method_MusicController_pickMusicTrack,pickMusicTrack,v0.61-audio-family-completion,audio-family-completion,high,selects a random track from one MusicCategory,
method,com/corrodinggames/rts/gameFramework/am,(Lcom/corrodinggames/rts/gameFramework/at;Lcom/corrodinggames/rts/gameFramework/at;)Ljava/lang/String;,a,method_MusicController_pickMusicTrackFromCategories,pickMusicTrackFromCategories,v0.61-audio-family-completion,audio-family-completion,high,randomly chooses between two MusicCategory arrays and resolves a track path,
method,com/corrodinggames/rts/gameFramework/am,()V,e,method_MusicController_requestNextMusicTrack,requestNextMusicTrack,v0.61-audio-family-completion,audio-family-completion,high,sets nextTrackRequested and clears requestedTrackName,
method,com/corrodinggames/rts/gameFramework/am,(Ljava/lang/String;)V,a,method_MusicController_requestMusicTrack,requestMusicTrack,v0.61-audio-family-completion,audio-family-completion,high,sets nextTrackRequested plus requestedTrackName for explicit track selection,
method,com/corrodinggames/rts/gameFramework/am,(F)V,a,method_MusicController_update,update,v0.61-audio-family-completion,audio-family-completion,high,front-end update; notifies worker thread or runs guarded update directly,
method,com/corrodinggames/rts/gameFramework/am,(Ljava/lang/String;)Ljava/lang/String;,b,method_MusicController_normalizeMusicTrackName,normalizeMusicTrackName,v0.61-audio-family-completion,audio-family-completion,high,"strips path/extension markers, [noloop], and underscores for display/matching",
method,com/corrodinggames/rts/gameFramework/am,(F)Z,b,method_MusicController_updateMusicSafely,updateMusicSafely,v0.61-audio-family-completion,audio-family-completion,high,"wraps updateMusicState, catches crashes, disables music safely",
method,com/corrodinggames/rts/gameFramework/am,(F)V,c,method_MusicController_updateMusicState,updateMusicState,v0.61-audio-family-completion,audio-family-completion,high,"track selection, mod music selection, player swap, queuePlay, and crossfade volume logic",
method,com/corrodinggames/rts/gameFramework/am,()V,f,method_MusicController_pauseAsync,pauseAsync,v0.61-audio-family-completion,audio-family-completion,high,logs Music:pause() and starts MusicPauseThread,
method,com/corrodinggames/rts/gameFramework/am,()V,g,method_MusicController_pauseAll,pauseAll,v0.61-audio-family-completion,audio-family-completion,high,pauses current/fading players when active,
method,com/corrodinggames/rts/gameFramework/am,()V,h,method_MusicController_resumeAsync,resumeAsync,v0.61-audio-family-completion,audio-family-completion,high,starts MusicResumeThread to resume active/fading players,
method,com/corrodinggames/rts/gameFramework/am,()V,i,method_MusicController_shutdown,shutdown,v0.61-audio-family-completion,audio-family-completion,high,shuts down factory and stops/disposes active players,
method,com/corrodinggames/rts/gameFramework/am,()Z,j,method_MusicController_isCrossFading,isCrossFading,v0.61-audio-family-completion,audio-family-completion,high,returns crossFadeActive,
field,com/corrodinggames/rts/gameFramework/at,Lcom/corrodinggames/rts/gameFramework/at;,a,field_MusicCategory_starting,starting,v0.61-audio-family-completion,audio-family-completion,high,"enum constant string ""starting""; folder music/starting",
field,com/corrodinggames/rts/gameFramework/at,Lcom/corrodinggames/rts/gameFramework/at;,b,field_MusicCategory_buildup,buildup,v0.61-audio-family-completion,audio-family-completion,high,"enum constant string ""buildup""; folder music/buildup",
field,com/corrodinggames/rts/gameFramework/at,Lcom/corrodinggames/rts/gameFramework/at;,c,field_MusicCategory_attacked,attacked,v0.61-audio-family-completion,audio-family-completion,high,"enum constant string ""attacked""; folder music/attacked",
field,com/corrodinggames/rts/gameFramework/at,[Ljava/lang/String;,d,field_MusicCategory_trackNames,trackNames,v0.61-audio-family-completion,audio-family-completion,high,loaded and filtered track list for this category,
field,com/corrodinggames/rts/gameFramework/at,[Lcom/corrodinggames/rts/gameFramework/at;,e,field_MusicCategory_$VALUES,$VALUES,v0.61-audio-family-completion,audio-family-completion,high,synthetic enum values array,
method,com/corrodinggames/rts/gameFramework/at,()[Lcom/corrodinggames/rts/gameFramework/at;,values,method_MusicCategory_values,values,v0.61-audio-family-completion,audio-family-completion,confirmed,standard enum values method,
method,com/corrodinggames/rts/gameFramework/at,(Ljava/lang/String;)Lcom/corrodinggames/rts/gameFramework/at;,valueOf,method_MusicCategory_valueOf,valueOf,v0.61-audio-family-completion,audio-family-completion,confirmed,standard enum valueOf method,
method,com/corrodinggames/rts/gameFramework/at,()V,a,method_MusicCategory_loadTrackNames,loadTrackNames,v0.61-audio-family-completion,audio-family-completion,high,"loads folder entries, filters loadable tracks, and stores trackNames",
method,com/corrodinggames/rts/gameFramework/at,()[Ljava/lang/String;,b,method_MusicCategory_getTrackNames,getTrackNames,v0.61-audio-family-completion,audio-family-completion,high,returns category trackNames array,
method,com/corrodinggames/rts/gameFramework/at,()V,c,method_MusicCategory_loadAllCategories,loadAllCategories,v0.61-audio-family-completion,audio-family-completion,high,"loads starting, buildup, and attacked category folders",
method,com/corrodinggames/rts/gameFramework/at,()Ljava/lang/String;,d,method_MusicCategory_getFolderPath,getFolderPath,v0.61-audio-family-completion,audio-family-completion,high,abstract method implemented by enum subclasses returning music/<category>,
method,com/corrodinggames/rts/gameFramework/at,(Ljava/lang/String;)Ljava/lang/String;,a,method_MusicCategory_resolveTrackPath,resolveTrackPath,v0.61-audio-family-completion,audio-family-completion,high,prefixes folder path and / to a track filename,
method,com/corrodinggames/rts/gameFramework/at$1,(Ljava/lang/String;I)V,<init>,method_MusicCategoryStarting_<init>,<init>,v0.61-audio-family-completion,audio-family-completion,confirmed,constructor; named namespace must remain <init>,Constructor named namespace must remain <init>.
method,com/corrodinggames/rts/gameFramework/at$1,()Ljava/lang/String;,d,method_MusicCategoryStarting_getFolderPath,getFolderPath,v0.61-audio-family-completion,audio-family-completion,high,returns music/starting,
method,com/corrodinggames/rts/gameFramework/at$2,(Ljava/lang/String;I)V,<init>,method_MusicCategoryBuildup_<init>,<init>,v0.61-audio-family-completion,audio-family-completion,confirmed,constructor; named namespace must remain <init>,Constructor named namespace must remain <init>.
method,com/corrodinggames/rts/gameFramework/at$2,()Ljava/lang/String;,d,method_MusicCategoryBuildup_getFolderPath,getFolderPath,v0.61-audio-family-completion,audio-family-completion,high,returns music/buildup,
method,com/corrodinggames/rts/gameFramework/at$3,(Ljava/lang/String;I)V,<init>,method_MusicCategoryAttacked_<init>,<init>,v0.61-audio-family-completion,audio-family-completion,confirmed,constructor; named namespace must remain <init>,Constructor named namespace must remain <init>.
method,com/corrodinggames/rts/gameFramework/at$3,()Ljava/lang/String;,d,method_MusicCategoryAttacked_getFolderPath,getFolderPath,v0.61-audio-family-completion,audio-family-completion,high,returns music/attacked,
field,com/corrodinggames/rts/gameFramework/au,Lcom/corrodinggames/rts/gameFramework/am;,a,field_MusicUpdateThread_controller,controller,v0.61-audio-family-completion,audio-family-completion,high,final owner controller field,
method,com/corrodinggames/rts/gameFramework/au,(Lcom/corrodinggames/rts/gameFramework/am;)V,<init>,method_MusicUpdateThread_<init>,<init>,v0.61-audio-family-completion,audio-family-completion,confirmed,constructor; named namespace must remain <init>,Constructor named namespace must remain <init>.
method,com/corrodinggames/rts/gameFramework/au,()V,run,method_MusicUpdateThread_run,run,v0.61-audio-family-completion,audio-family-completion,high,waits on updateThreadSignalLock then runs updateMusicSafely under updateLock,
field,com/corrodinggames/rts/gameFramework/am$1,Lcom/corrodinggames/rts/gameFramework/am;,a,field_MusicPauseThread_controller,controller,v0.61-audio-family-completion,audio-family-completion,high,final owner controller field,
method,com/corrodinggames/rts/gameFramework/am$1,(Lcom/corrodinggames/rts/gameFramework/am;)V,<init>,method_MusicPauseThread_<init>,<init>,v0.61-audio-family-completion,audio-family-completion,confirmed,constructor; named namespace must remain <init>,Constructor named namespace must remain <init>.
method,com/corrodinggames/rts/gameFramework/am$1,()V,run,method_MusicPauseThread_run,run,v0.61-audio-family-completion,audio-family-completion,high,runs synchronized or unsynchronized pauseAll depending on lockupWarningShown,
field,com/corrodinggames/rts/gameFramework/am$2,Lcom/corrodinggames/rts/gameFramework/am;,a,field_MusicResumeThread_controller,controller,v0.61-audio-family-completion,audio-family-completion,high,final owner controller field,
method,com/corrodinggames/rts/gameFramework/am$2,(Lcom/corrodinggames/rts/gameFramework/am;)V,<init>,method_MusicResumeThread_<init>,<init>,v0.61-audio-family-completion,audio-family-completion,confirmed,constructor; named namespace must remain <init>,Constructor named namespace must remain <init>.
method,com/corrodinggames/rts/gameFramework/am$2,()V,run,method_MusicResumeThread_run,run,v0.61-audio-family-completion,audio-family-completion,high,resumes active current/fading players under updateLock,
field,com/corrodinggames/rts/gameFramework/an,Ljava/util/ArrayList;,a,field_AndroidMusicFactory_allMediaPlayers,allMediaPlayers,v0.61-audio-family-completion,audio-family-completion,high,constructor allocates list of MediaPlayer instances,
field,com/corrodinggames/rts/gameFramework/an,Ljava/util/ArrayList;,b,field_AndroidMusicFactory_availableMediaPlayers,availableMediaPlayers,v0.61-audio-family-completion,audio-family-completion,high,pool used by AndroidMusicPlayer constructor remove(0),
field,com/corrodinggames/rts/gameFramework/an,Ljava/util/ArrayList;,c,field_AndroidMusicFactory_activeMusicPlayers,activeMusicPlayers,v0.61-audio-family-completion,audio-family-completion,high,AndroidMusicPlayer instances added/removed while active,
field,com/corrodinggames/rts/gameFramework/an,Z,d,field_AndroidMusicFactory_loaded,loaded,v0.61-audio-family-completion,audio-family-completion,high,guards duplicate AndroidMusicFactory load,
method,com/corrodinggames/rts/gameFramework/an,()V,<init>,method_AndroidMusicFactory_<init>,<init>,v0.61-audio-family-completion,audio-family-completion,confirmed,constructor; named namespace must remain <init>,Constructor named namespace must remain <init>.
method,com/corrodinggames/rts/gameFramework/an,(Ljava/lang/String;)Lcom/corrodinggames/rts/gameFramework/ar;,a,method_AndroidMusicFactory_loadMusicTrack,loadMusicTrack,v0.61-audio-family-completion,audio-family-completion,high,creates AndroidMusicTrack,
method,com/corrodinggames/rts/gameFramework/an,()Lcom/corrodinggames/rts/gameFramework/as;,a,method_AndroidMusicFactory_newMusicPlayer,newMusicPlayer,v0.61-audio-family-completion,audio-family-completion,high,creates AndroidMusicPlayer from MediaPlayer pool,
method,com/corrodinggames/rts/gameFramework/an,(Lcom/corrodinggames/rts/gameFramework/am;)V,a,method_AndroidMusicFactory_setMusicController,setMusicController,v0.61-audio-family-completion,audio-family-completion,high,"stores controller, logs AndroidMusicFactory - load, preallocates MediaPlayers",
method,com/corrodinggames/rts/gameFramework/an,()V,b,method_AndroidMusicFactory_shutdown,shutdown,v0.61-audio-family-completion,audio-family-completion,high,empty Android shutdown override matching MusicFactory.shutdown,
field,com/corrodinggames/rts/gameFramework/ao,Lcom/corrodinggames/rts/gameFramework/an;,a,field_AndroidMusicTrack_musicFactory,musicFactory,v0.61-audio-family-completion,audio-family-completion,high,constructor stores owning AndroidMusicFactory,
method,com/corrodinggames/rts/gameFramework/ao,(Ljava/lang/String;Lcom/corrodinggames/rts/gameFramework/an;)V,<init>,method_AndroidMusicTrack_<init>,<init>,v0.61-audio-family-completion,audio-family-completion,confirmed,constructor; named namespace must remain <init>,Constructor named namespace must remain <init>.
field,com/corrodinggames/rts/gameFramework/ap,Landroid/media/MediaPlayer;,a,field_AndroidMusicPlayer_mediaPlayer,mediaPlayer,v0.61-audio-family-completion,audio-family-completion,high,wrapped Android MediaPlayer,
field,com/corrodinggames/rts/gameFramework/ap,Lcom/corrodinggames/rts/gameFramework/ao;,b,field_AndroidMusicPlayer_track,track,v0.61-audio-family-completion,audio-family-completion,high,current AndroidMusicTrack,
field,com/corrodinggames/rts/gameFramework/ap,Lcom/corrodinggames/rts/gameFramework/an;,c,field_AndroidMusicPlayer_musicFactory,musicFactory,v0.61-audio-family-completion,audio-family-completion,high,owning AndroidMusicFactory / pool owner,
method,com/corrodinggames/rts/gameFramework/ap,(Lcom/corrodinggames/rts/gameFramework/an;)V,<init>,method_AndroidMusicPlayer_<init>,<init>,v0.61-audio-family-completion,audio-family-completion,confirmed,constructor; named namespace must remain <init>,Constructor named namespace must remain <init>.
method,com/corrodinggames/rts/gameFramework/ap,(Lcom/corrodinggames/rts/gameFramework/ar;)V,a,method_AndroidMusicPlayer_setTrack,setTrack,v0.61-audio-family-completion,audio-family-completion,high,casts and stores AndroidMusicTrack,
method,com/corrodinggames/rts/gameFramework/ap,(Z)V,a,method_AndroidMusicPlayer_queuePlay,queuePlay,v0.61-audio-family-completion,audio-family-completion,high,"resets MediaPlayer, sets data source, looping flag, listeners, and prepareAsync",
method,com/corrodinggames/rts/gameFramework/ap,()V,a,method_AndroidMusicPlayer_pause,pause,v0.61-audio-family-completion,audio-family-completion,high,delegates to MediaPlayer.pause,
method,com/corrodinggames/rts/gameFramework/ap,()V,b,method_AndroidMusicPlayer_resume,resume,v0.61-audio-family-completion,audio-family-completion,high,delegates to MediaPlayer.start,
method,com/corrodinggames/rts/gameFramework/ap,()Z,c,method_AndroidMusicPlayer_isPlaying,isPlaying,v0.61-audio-family-completion,audio-family-completion,high,delegates to MediaPlayer.isPlaying,
method,com/corrodinggames/rts/gameFramework/ap,()V,d,method_AndroidMusicPlayer_stop,stop,v0.61-audio-family-completion,audio-family-completion,high,delegates to MediaPlayer.stop if present,
method,com/corrodinggames/rts/gameFramework/ap,()V,e,method_AndroidMusicPlayer_dispose,dispose,v0.61-audio-family-completion,audio-family-completion,high,stops and returns/removes player from factory active/free lists,
method,com/corrodinggames/rts/gameFramework/ap,(F)V,a,method_AndroidMusicPlayer_setVolume,setVolume,v0.61-audio-family-completion,audio-family-completion,high,sets same left/right MediaPlayer volume,
field,com/corrodinggames/rts/gameFramework/ap$1,Lcom/corrodinggames/rts/gameFramework/ap;,a,field_AndroidMusicInfoListener_player,player,v0.61-audio-family-completion,audio-family-completion,high,final owner player field,
method,com/corrodinggames/rts/gameFramework/ap$1,(Lcom/corrodinggames/rts/gameFramework/ap;)V,<init>,method_AndroidMusicInfoListener_<init>,<init>,v0.61-audio-family-completion,audio-family-completion,confirmed,constructor; named namespace must remain <init>,Constructor named namespace must remain <init>.
method,com/corrodinggames/rts/gameFramework/ap$1,(Landroid/media/MediaPlayer;II)Z,onInfo,method_AndroidMusicInfoListener_onInfo,onInfo,v0.61-audio-family-completion,audio-family-completion,high,OnInfoListener implementation returns true,
field,com/corrodinggames/rts/gameFramework/ap$2,Lcom/corrodinggames/rts/gameFramework/ap;,a,field_AndroidMusicPreparedListener_player,player,v0.61-audio-family-completion,audio-family-completion,high,final owner player field,
method,com/corrodinggames/rts/gameFramework/ap$2,(Lcom/corrodinggames/rts/gameFramework/ap;)V,<init>,method_AndroidMusicPreparedListener_<init>,<init>,v0.61-audio-family-completion,audio-family-completion,confirmed,constructor; named namespace must remain <init>,Constructor named namespace must remain <init>.
method,com/corrodinggames/rts/gameFramework/ap$2,(Landroid/media/MediaPlayer;)V,onPrepared,method_AndroidMusicPreparedListener_onPrepared,onPrepared,v0.61-audio-family-completion,audio-family-completion,high,OnPreparedListener starts MediaPlayer,
field,com/corrodinggames/rts/gameFramework/av,Z,a,field_NullMusicFactory_loaded,loaded,v0.61-audio-family-completion,audio-family-completion,medium,boolean initialized false; retained for null factory state,
field,com/corrodinggames/rts/gameFramework/aw,Lcom/corrodinggames/rts/gameFramework/av;,a,field_NullMusicTrack_musicFactory,musicFactory,v0.61-audio-family-completion,audio-family-completion,high,constructor stores owning NullMusicFactory,
