kind,owner_official,descriptor,official_name,intermediary_name,named_name,source,category,confidence,evidence,notes
field,com/corrodinggames/rts/gameFramework/f,[F,t,field_f_sinTable,sinTable,v0.73-common-utils,common-utils,high,8192-entry sine table used by fastSin,
field,com/corrodinggames/rts/gameFramework/f,[F,u,field_f_cosTable,cosTable,v0.73-common-utils,common-utils,high,8192-entry cosine table used by fastCos,
method,com/corrodinggames/rts/gameFramework/f,()V,a,method_f_resetDeterministicRandom,resetDeterministicRandom,v0.73-common-utils,common-utils,high,Sets deterministicRandom seed to 0,
method,com/corrodinggames/rts/gameFramework/f,(Lcom/corrodinggames/rts/game/units/am;II)I,a,method_f_deterministicRandomIntForUnit,deterministicRandomIntForUnit,v0.73-common-utils,common-utils,high,"Delegates to deterministicRandomIntForObject(unit,min,max,0)",
method,com/corrodinggames/rts/gameFramework/f,(Lcom/corrodinggames/rts/game/units/am;FFI)F,a,method_f_deterministicRandomFloatForUnit,deterministicRandomFloatForUnit,v0.73-common-utils,common-utils,high,Scales min/max by 1000; null unit falls back to deterministicRandomInt,
method,com/corrodinggames/rts/gameFramework/f,(Lcom/corrodinggames/rts/game/units/am;FFI)F,b,method_f_deterministicRandomFloatForUnitNoNullCheck,deterministicRandomFloatForUnitNoNullCheck,v0.73-common-utils,common-utils,high,Same 1000x deterministic unit float path without the null fallback branch,
method,com/corrodinggames/rts/gameFramework/f,(Lcom/corrodinggames/rts/gameFramework/w;III)I,a,method_f_deterministicRandomIntForObject,deterministicRandomIntForObject,v0.73-common-utils,common-utils,high,"Mixes GameEngine frame/tick, object id/position and optional unit counter; logs min>max",
method,com/corrodinggames/rts/gameFramework/f,(FFI)F,a,method_f_deterministicRandomFloat2dp,deterministicRandomFloat2dp,v0.73-common-utils,common-utils,high,Scales min/max by 100 before deterministicRandomInt,
method,com/corrodinggames/rts/gameFramework/f,(FFI)F,b,method_f_deterministicRandomFloat3dp,deterministicRandomFloat3dp,v0.73-common-utils,common-utils,high,Scales min/max by 1000 before deterministicRandomInt,
method,com/corrodinggames/rts/gameFramework/f,(III)I,a,method_f_deterministicRandomInt,deterministicRandomInt,v0.73-common-utils,common-utils,high,Deterministic integer helper; logs notRandInt number not in range on guard failure,
method,com/corrodinggames/rts/gameFramework/f,(FF)F,c,method_f_randomFloat,randomFloat,v0.73-common-utils,common-utils,high,Returns random.nextFloat()*(max-min)+min,
method,com/corrodinggames/rts/gameFramework/f,(I)I,c,method_f_randomInt,randomInt,v0.73-common-utils,common-utils,high,"Returns random.nextInt(bound), with bound 0 -> 0 guard",
method,com/corrodinggames/rts/gameFramework/f,(II)I,a,method_f_randomIntBetweenInclusive,randomIntBetweenInclusive,v0.73-common-utils,common-utils,high,"Returns min + random.nextInt(max-min+1), with equal endpoints -> min",
method,com/corrodinggames/rts/gameFramework/f,(I)Ljava/lang/String;,e,method_f_randomAlphaNumericString,randomAlphaNumericString,v0.73-common-utils,common-utils,high,Builds a random string by sampling alphaNumericChars,
method,com/corrodinggames/rts/gameFramework/f,()Ljava/lang/String;,b,method_f_randomUuid,randomUuid,v0.73-common-utils,common-utils,high,Returns UUID.randomUUID().toString(),
method,com/corrodinggames/rts/gameFramework/f,(F)F,a,method_f_sqrt,sqrt,v0.73-common-utils,common-utils,high,StrictMath.sqrt(float) wrapper,
method,com/corrodinggames/rts/gameFramework/f,(I)I,a,method_f_sqrtIntCached,sqrtIntCached,v0.73-common-utils,common-utils,high,Uses sqrtIntLookup for 0..1000 else rounded sqrt,
method,com/corrodinggames/rts/gameFramework/f,(FF)F,a,method_f_approachZero,approachZero,v0.73-common-utils,common-utils,high,Moves a signed value toward zero by amount and clamps through zero,
method,com/corrodinggames/rts/gameFramework/f,(FFF)F,a,method_f_approach,approach,v0.73-common-utils,common-utils,high,Moves current toward target by step and snaps to target inside the step,
method,com/corrodinggames/rts/gameFramework/f,(FF)F,b,method_f_clampMagnitude,clampMagnitude,v0.73-common-utils,common-utils,high,"Clamps value to [-maxMagnitude,+maxMagnitude]",
method,com/corrodinggames/rts/gameFramework/f,(FFF)F,b,method_f_clamp,clamp,v0.73-common-utils,common-utils,high,Clamps value between min and max,
method,com/corrodinggames/rts/gameFramework/f,(III)I,b,method_f_clampInt,clampInt,v0.73-common-utils,common-utils,high,Integer clamp between min and max,
method,com/corrodinggames/rts/gameFramework/f,(I)I,b,method_f_clampByte,clampByte,v0.73-common-utils,common-utils,high,Clamps int to 0..255,
method,com/corrodinggames/rts/gameFramework/f,(FFFLandroid/graphics/PointF;)V,a,method_f_rotatePointAround,rotatePointAround,v0.73-common-utils,common-utils,high,Uses fastSin/fastCos to rotate a PointF around pivot x/y by degrees,
method,com/corrodinggames/rts/gameFramework/f,(FFFF)F,a,method_f_distanceSquared,distanceSquared,v0.73-common-utils,common-utils,high,Returns dx*dx + dy*dy,
method,com/corrodinggames/rts/gameFramework/f,(FFFF)F,b,method_f_distance,distance,v0.73-common-utils,common-utils,high,Returns sqrt(dx*dx + dy*dy),
method,com/corrodinggames/rts/gameFramework/f,(FFFF)I,c,method_f_distanceInt,distanceInt,v0.73-common-utils,common-utils,high,Returns cached rounded sqrt of squared distance,
method,com/corrodinggames/rts/gameFramework/f,(IIII)I,a,method_f_tileDistanceChebyshev,tileDistanceChebyshev,v0.73-common-utils,common-utils,high,"Returns max(abs(dx), abs(dy)) for integer coordinates",
method,com/corrodinggames/rts/gameFramework/f,(FZ)F,a,method_f_normalizeAngle,normalizeAngle,v0.73-common-utils,common-utils,high,Normalizes to 0..360 when positiveOnly else -180..180,
method,com/corrodinggames/rts/gameFramework/f,(FFF)F,c,method_f_clampAngleDelta,clampAngleDelta,v0.73-common-utils,common-utils,high,Normalizes target-current angle delta and clamps it to +/- maxDelta,
method,com/corrodinggames/rts/gameFramework/f,(FFFF)F,d,method_f_angleTo,angleTo,v0.73-common-utils,common-utils,high,"Computes atan2(y2-y1,x2-x1) then radiansToDegrees",
method,com/corrodinggames/rts/gameFramework/f,(Landroid/graphics/PointF;Landroid/graphics/PointF;Landroid/graphics/PointF;Landroid/graphics/PointF;)Z,a,method_f_lineSegmentsIntersect,lineSegmentsIntersect,v0.73-common-utils,common-utils,high,Solves segment intersection using cross products and 0..1 parameters,
method,com/corrodinggames/rts/gameFramework/f,(Landroid/graphics/Rect;)V,a,method_f_normalizeRect,normalizeRect,v0.73-common-utils,common-utils,high,Swaps left/right or top/bottom when inverted,
method,com/corrodinggames/rts/gameFramework/f,(Landroid/graphics/RectF;)V,a,method_f_normalizeRectF,normalizeRectF,v0.73-common-utils,common-utils,high,Swaps left/right or top/bottom when inverted,
method,com/corrodinggames/rts/gameFramework/f,(F)F,b,method_f_radiansToDegrees,radiansToDegrees,v0.73-common-utils,common-utils,high,Multiplies radians by 57.29578,
method,com/corrodinggames/rts/gameFramework/f,(FF)F,e,method_f_pow,pow,v0.73-common-utils,common-utils,high,"StrictMath.pow(float,float) wrapper",
method,com/corrodinggames/rts/gameFramework/f,(D)D,a,method_f_abs,abs,v0.73-common-utils,common-utils,high,Manual absolute value for double,
method,com/corrodinggames/rts/gameFramework/f,(F)F,c,method_f_abs,abs,v0.73-common-utils,common-utils,high,Manual absolute value for float,
method,com/corrodinggames/rts/gameFramework/f,(I)I,d,method_f_abs,abs,v0.73-common-utils,common-utils,high,Manual absolute value for int,
method,com/corrodinggames/rts/gameFramework/f,(II)I,b,method_f_max,max,v0.73-common-utils,common-utils,high,Returns larger int,
method,com/corrodinggames/rts/gameFramework/f,(II)I,c,method_f_min,min,v0.73-common-utils,common-utils,high,Returns smaller int,
method,com/corrodinggames/rts/gameFramework/f,(FF)F,f,method_f_max,max,v0.73-common-utils,common-utils,high,Returns larger float,
method,com/corrodinggames/rts/gameFramework/f,(FF)F,g,method_f_min,min,v0.73-common-utils,common-utils,high,Returns smaller float,
method,com/corrodinggames/rts/gameFramework/f,(FF)Z,h,method_f_almostEqual005,almostEqual005,v0.73-common-utils,common-utils,high,abs(a-b) < 0.05f,
method,com/corrodinggames/rts/gameFramework/f,(DD)D,a,method_f_min,min,v0.73-common-utils,common-utils,high,Returns smaller double,
method,com/corrodinggames/rts/gameFramework/f,(FFF)Z,e,method_f_absDifferenceWithin,absDifferenceWithin,v0.73-common-utils,common-utils,high,Compares abs(abs(a)-abs(b)) < epsilon,
method,com/corrodinggames/rts/gameFramework/f,(F)F,d,method_f_roundToFloat,roundToFloat,v0.73-common-utils,common-utils,high,"Adds 0.5 and casts to int, returned as float",
method,com/corrodinggames/rts/gameFramework/f,(F)F,e,method_f_ceilToFloat,ceilToFloat,v0.73-common-utils,common-utils,high,StrictMath.ceil(float) wrapper,
method,com/corrodinggames/rts/gameFramework/f,(F)I,f,method_f_floorToInt,floorToInt,v0.73-common-utils,common-utils,high,Fast floor behavior for positive/negative floats,
method,com/corrodinggames/rts/gameFramework/f,(Landroid/graphics/RectF;F)V,a,method_f_expandRectF,expandRectF,v0.73-common-utils,common-utils,high,Expands RectF symmetrically by amount,
method,com/corrodinggames/rts/gameFramework/f,(Landroid/graphics/Rect;F)V,a,method_f_expandRect,expandRect,v0.73-common-utils,common-utils,high,Expands Rect symmetrically by amount,
method,com/corrodinggames/rts/gameFramework/f,(FFF)F,f,method_f_lerp,lerp,v0.73-common-utils,common-utils,high,Returns start + (end-start)*t,
method,com/corrodinggames/rts/gameFramework/f,(F)F,i,method_f_easeInOutQuad,easeInOutQuad,v0.73-common-utils,common-utils,high,Piecewise quadratic ease-in/ease-out function,
method,com/corrodinggames/rts/gameFramework/f,(IIF)I,a,method_f_lerpColor,lerpColor,v0.73-common-utils,common-utils,high,Interpolates ARGB channels independently and rebuilds Color,
method,com/corrodinggames/rts/gameFramework/f,(Landroid/graphics/Rect;Landroid/graphics/RectF;)Z,a,method_f_rectOverlapsRectF,rectOverlapsRectF,v0.73-common-utils,common-utils,high,Axis-aligned overlap test between Rect and RectF,
method,com/corrodinggames/rts/gameFramework/f,(Landroid/graphics/RectF;Landroid/graphics/RectF;)Z,a,method_f_rectFOverlaps,rectFOverlaps,v0.73-common-utils,common-utils,high,Axis-aligned RectF overlap test,
method,com/corrodinggames/rts/gameFramework/f,(IIII)I,b,method_f_argb,argb,v0.73-common-utils,common-utils,high,"Packs a,r,g,b into a 32-bit ARGB int",
method,com/corrodinggames/rts/gameFramework/f,(FF)F,i,method_f_fastAtan2,fastAtan2,v0.73-common-utils,common-utils,high,Uses eight atan2 lookup tables and logs atan2 slow fallback for out-of-range indexes,
method,com/corrodinggames/rts/gameFramework/f,(F)F,j,method_f_fastSin,fastSin,v0.73-common-utils,common-utils,high,8192-entry sine lookup table indexed by degrees*22.755556,
method,com/corrodinggames/rts/gameFramework/f,(F)F,k,method_f_fastCos,fastCos,v0.73-common-utils,common-utils,high,8192-entry cosine lookup table indexed by degrees*22.755556,
method,com/corrodinggames/rts/gameFramework/f,(FF)Z,j,method_f_almostEqual,almostEqual,v0.73-common-utils,common-utils,high,abs(a-b) < 1.0E-4f,
method,com/corrodinggames/rts/gameFramework/f,(FF)Z,k,method_f_almostEqualTiny,almostEqualTiny,v0.73-common-utils,common-utils,high,abs(a-b) < 1.0E-7f,
method,com/corrodinggames/rts/gameFramework/f,(DD)Z,b,method_f_almostEqualDouble,almostEqualDouble,v0.73-common-utils,common-utils,high,abs(a-b) < 1.0000000116860974E-7,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;)Ljava/lang/String;,a,method_f_formatCurrentDate,formatCurrentDate,v0.73-common-utils,common-utils,high,SimpleDateFormat(pattern).format(Calendar.getInstance().getTime()),
method,com/corrodinggames/rts/gameFramework/f,(Z)Ljava/lang/String;,a,method_f_booleanToString,booleanToString,v0.73-common-utils,common-utils,high,Returns literal true or false,
method,com/corrodinggames/rts/gameFramework/f,(D)Ljava/lang/String;,b,method_f_formatNumberOrInteger,formatNumberOrInteger,v0.73-common-utils,common-utils,high,"Formats whole doubles as ints, otherwise StringBuilder double text",
method,com/corrodinggames/rts/gameFramework/f,(F)Ljava/lang/String;,g,method_f_formatFloat2dp,formatFloat2dp,v0.73-common-utils,common-utils,high,"Delegates to formatFloat(value,2)",
method,com/corrodinggames/rts/gameFramework/f,(D)Ljava/lang/String;,c,method_f_formatDouble2dp,formatDouble2dp,v0.73-common-utils,common-utils,high,"Whole doubles become ints, otherwise truncate to 2 decimals",
method,com/corrodinggames/rts/gameFramework/f,(FI)Ljava/lang/String;,a,method_f_formatFloat,formatFloat,v0.73-common-utils,common-utils,high,"Whole floats become ints, otherwise delegates to decimal truncation helper",
method,com/corrodinggames/rts/gameFramework/f,(DI)Ljava/lang/String;,a,method_f_formatDouble,formatDouble,v0.73-common-utils,common-utils,high,"Whole doubles become ints, otherwise delegates to decimal truncation helper",
method,com/corrodinggames/rts/gameFramework/f,(F)Ljava/lang/String;,h,method_f_formatSeconds,formatSeconds,v0.73-common-utils,common-utils,high,Formats seconds as integer s or one-decimal s,
method,com/corrodinggames/rts/gameFramework/f,(DI)Ljava/lang/String;,b,method_f_truncateDoubleDecimalString,truncateDoubleDecimalString,v0.73-common-utils,common-utils,high,Cuts decimal text to requested digits and uses String.format for scientific notation,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;I)Ljava/lang/String;,a,method_f_limitStringLength,limitStringLength,v0.73-common-utils,common-utils,high,Null-safe substring to max length,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;I)Ljava/lang/String;,b,method_f_ellipsizeString,ellipsizeString,v0.73-common-utils,common-utils,high,Shortens to max length minus 3 and appends ...,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;)Ljava/lang/String;,b,method_f_md5Hex,md5Hex,v0.73-common-utils,common-utils,high,"MessageDigest MD5 using UTF-8, lower-case zero-padded hex",
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;)Ljava/lang/String;,c,method_f_sha256HexShort14,sha256HexShort14,v0.73-common-utils,common-utils,high,SHA-256 hex of string truncated to 14 chars,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;)Ljava/lang/String;,d,method_f_sha256HexShort4,sha256HexShort4,v0.73-common-utils,common-utils,high,SHA-256 hex of string truncated to 4 chars,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;I)Ljava/lang/String;,c,method_f_repeatedSha256Hex,repeatedSha256Hex,v0.73-common-utils,common-utils,high,Repeatedly hashes the previous hex string with SHA-256,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;)Ljava/lang/String;,e,method_f_sha256Hex,sha256Hex,v0.73-common-utils,common-utils,high,Full SHA-256 hex of a string,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;)[B,f,method_f_sha256BytesFromString,sha256BytesFromString,v0.73-common-utils,common-utils,high,SHA-256 digest bytes for input string,
method,com/corrodinggames/rts/gameFramework/f,([B)Ljava/lang/String;,a,method_f_bytesToHexUppercase,bytesToHexUppercase,v0.73-common-utils,common-utils,high,Formats bytes as zero-padded upper-case hex through BigInteger,
method,com/corrodinggames/rts/gameFramework/f,([B)Ljava/lang/String;,b,method_f_sha256HexForBytes,sha256HexForBytes,v0.73-common-utils,common-utils,high,SHA-256 digest bytes then upper-case hex string,
method,com/corrodinggames/rts/gameFramework/f,([B)[B,c,method_f_sha256Bytes,sha256Bytes,v0.73-common-utils,common-utils,high,SHA-256 digest bytes for input byte array,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;I)Ljava/lang/String;,d,method_f_repeatStringInclusive,repeatStringInclusive,v0.73-common-utils,common-utils,high,Appends the input string in a loop from 0 through count inclusive,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;I)Ljava/lang/String;,e,method_f_padRightWithSpaces,padRightWithSpaces,v0.73-common-utils,common-utils,high,Appends spaces until string length reaches requested width,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;ILjava/lang/String;)Ljava/lang/String;,a,method_f_padLeftWithString,padLeftWithString,v0.73-common-utils,common-utils,high,Prepends pad string until requested width is reached,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;I)Ljava/lang/String;,f,method_f_leftAlignString,leftAlignString,v0.73-common-utils,common-utils,high,"String.format(%1$-Ns, value) helper",
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/Class;I)Ljava/lang/String;,a,method_f_getStaticFieldNameForValue,getStaticFieldNameForValue,v0.73-common-utils,common-utils,high,Reflects public fields and returns the first field name whose int value matches,
method,com/corrodinggames/rts/gameFramework/f,(I)Ljava/lang/String;,f,method_f_resourceIdToPath,resourceIdToPath,v0.73-common-utils,common-utils,high,Maps R.drawable/R.raw ids to res/drawable or res/raw paths,
method,com/corrodinggames/rts/gameFramework/f,(I)Ljava/lang/String;,g,method_f_formatFileSize,formatFileSize,v0.73-common-utils,common-utils,high,Formats integer byte count with B/kB/MB/GB/TB/PB/EB suffixes,
method,com/corrodinggames/rts/gameFramework/f,(I)Ljava/lang/String;,h,method_f_colorToHex,colorToHex,v0.73-common-utils,common-utils,high,Formats packed color as #RRGGBB,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;)Ljava/lang/String;,g,method_f_fileNameWithoutExtension,fileNameWithoutExtension,v0.73-common-utils,common-utils,high,File(path).getName() followed by extension-removal regex,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;)Ljava/lang/String;,h,method_f_parentPath,parentPath,v0.73-common-utils,common-utils,high,Normalizes backslashes and returns File(path).getParent(),
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;C)I,a,method_f_countChar,countChar,v0.73-common-utils,common-utils,high,Counts exact char occurrences in a string,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;)Ljava/lang/String;,i,method_f_escapeXml,escapeXml,v0.73-common-utils,common-utils,high,"Replaces &, <, > and protects ${ with $ {",
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;)Ljava/lang/String;,o,method_f_unescapeXml,unescapeXml,v0.73-common-utils,common-utils,high,"Replaces &lt;, &gt;, &apos;, &quot;, &amp; back to literal characters",
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;)Ljava/lang/String;,p,method_f_unquoteIfQuoted,unquoteIfQuoted,v0.73-common-utils,common-utils,high,Returns unescaped content only when matching single/double quotes wrap the string,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;)Ljava/lang/String;,q,method_f_removeEscapeSlashes,removeEscapeSlashes,v0.73-common-utils,common-utils,high,Removes backslash escape markers while preserving escaped characters,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,a,method_f_replaceIfContains,replaceIfContains,v0.73-common-utils,common-utils,high,Calls replace only when contains returns true,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;Ljava/lang/String;)Z,c,method_f_contains,contains,v0.73-common-utils,common-utils,high,String.indexOf(substring) > -1,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;C)Z,b,method_f_containsChar,containsChar,v0.73-common-utils,common-utils,high,String.indexOf(char) > -1,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;C)[Ljava/lang/String;,c,method_f_split,split,v0.73-common-utils,common-utils,high,Custom char split preserving empty single input and trimming trailing delimiter slots,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;)Z,r,method_f_isLooseNumberString,isLooseNumberString,v0.73-common-utils,common-utils,high,"Accepts digits, '.', and optional leading '-' without enforcing a single decimal point",
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;)Z,s,method_f_isStrictNumberString,isStrictNumberString,v0.73-common-utils,common-utils,high,"Accepts digits, optional leading '-', and at most one '.'",
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;)Ljava/lang/String;,j,method_f_removeTrailingNewline,removeTrailingNewline,v0.73-common-utils,common-utils,high,Removes one trailing newline if present,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,a,method_f_removeSuffix,removeSuffix,v0.73-common-utils,common-utils,high,Removes suffix when string ends with it,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;)Ljava/lang/String;,k,method_f_fileName,fileName,v0.73-common-utils,common-utils,high,Returns File(path).getName(),
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,b,method_f_joinPath,joinPath,v0.73-common-utils,common-utils,high,Joins two path pieces while normalizing leading/trailing slash/backslash,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/CharSequence;Ljava/lang/Iterable;)Ljava/lang/String;,a,method_f_join,join,v0.73-common-utils,common-utils,high,Joins iterable strings with a CharSequence separator,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;)Ljava/lang/Integer;,l,method_f_parseIntegerOrNull,parseIntegerOrNull,v0.73-common-utils,common-utils,high,Integer.valueOf with NumberFormatException logged and null returned,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;)Ljava/lang/Long;,m,method_f_parseLongOrNull,parseLongOrNull,v0.73-common-utils,common-utils,high,Long.valueOf with NumberFormatException logged and null returned,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;)Z,n,method_f_containsNonAscii,containsNonAscii,v0.73-common-utils,common-utils,high,Scans code points and returns true when > 128,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/String;Ljava/lang/String;)Z,d,method_f_equalsNullable,equalsNullable,v0.73-common-utils,common-utils,high,Null-safe String.equals,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/Integer;Ljava/lang/Integer;)Z,a,method_f_equalsNullable,equalsNullable,v0.73-common-utils,common-utils,high,Null-safe Integer.equals,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/io/InputStream;Ljava/io/OutputStream;)V,a,method_f_copyStream,copyStream,v0.73-common-utils,common-utils,high,Reads 8192-byte chunks from InputStream and writes to OutputStream,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/io/InputStream;)Ljava/lang/String;,a,method_f_readStreamToStringAndClose,readStreamToStringAndClose,v0.73-common-utils,common-utils,high,"Copies InputStream into ByteArrayOutputStream, closes both, returns toString",
method,com/corrodinggames/rts/gameFramework/f,(Ljava/io/File;)Ljava/lang/String;,a,method_f_readFileUtf8,readFileUtf8,v0.73-common-utils,common-utils,high,Reads whole File into byte array and decodes as UTF-8,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/io/InputStream;)Ljava/lang/String;,b,method_f_readInputStreamUtf8AndClose,readInputStreamUtf8AndClose,v0.73-common-utils,common-utils,high,"Reads available bytes from InputStream, decodes UTF-8, closes stream",
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/Exception;)Ljava/lang/String;,a,method_f_stackTraceToString,stackTraceToString,v0.73-common-utils,common-utils,high,Exception.printStackTrace into StringWriter,
method,com/corrodinggames/rts/gameFramework/f,(Ljava/lang/Exception;)Ljava/lang/String;,b,method_f_exceptionMessage,exceptionMessage,v0.73-common-utils,common-utils,high,"Delegates to exceptionMessage(exception,false)",
