kind,owner_official,descriptor,official_name,intermediary_name,named_name,source,category,confidence,evidence,notes
method,com/corrodinggames/rts/game/units/custom/a/a/c,()V,<init>,method_c_<init>,<init>,v0.29-action-projectile-expansion,waypoint-unit-search-callback,confirmed,member inventory + javap declaration,constructor added for action/effect parser completeness
method,com/corrodinggames/rts/game/units/custom/a/a/d,()V,<init>,method_d_<init>,<init>,v0.29-action-projectile-expansion,animation-action-effect,confirmed,member inventory + javap declaration,constructor added for action/effect parser completeness
method,com/corrodinggames/rts/game/units/custom/a/a/e,()V,<init>,method_e_<init>,<init>,v0.29-action-projectile-expansion,attachment-action-effect,confirmed,member inventory + javap declaration,constructor added for action/effect parser completeness
method,com/corrodinggames/rts/game/units/custom/a/a/f,()V,<init>,method_f_<init>,<init>,v0.29-action-projectile-expansion,message-action-effect,confirmed,member inventory + javap declaration,constructor added for action/effect parser completeness
method,com/corrodinggames/rts/game/units/custom/a/a/g,()V,<init>,method_g_<init>,<init>,v0.29-action-projectile-expansion,resource-conversion-action-effect,confirmed,member inventory + javap declaration,constructor added for action/effect parser completeness
method,com/corrodinggames/rts/game/units/custom/a/a/h,()V,<init>,method_h_<init>,<init>,v0.29-action-projectile-expansion,memory-target-action-effect,confirmed,member inventory + javap declaration,constructor added for action/effect parser completeness
method,com/corrodinggames/rts/game/units/custom/a/a/i,()V,<init>,method_i_<init>,<init>,v0.29-action-projectile-expansion,send-message-action-effect,confirmed,member inventory + javap declaration,constructor added for action/effect parser completeness
method,com/corrodinggames/rts/game/units/custom/a/a/j,()V,<init>,method_j_<init>,<init>,v0.29-action-projectile-expansion,self-mutation-action-effect,confirmed,member inventory + javap declaration,constructor added for action/effect parser completeness
method,com/corrodinggames/rts/game/units/custom/a/a/k,()V,<init>,method_k_<init>,<init>,v0.29-action-projectile-expansion,spawn-units-action-effect,confirmed,member inventory + javap declaration,constructor added for action/effect parser completeness
method,com/corrodinggames/rts/game/units/custom/a/a/l,()V,<init>,method_l_<init>,<init>,v0.29-action-projectile-expansion,tag-modification-action-effect,confirmed,member inventory + javap declaration,constructor added for action/effect parser completeness
method,com/corrodinggames/rts/game/units/custom/a/a/m,()V,<init>,method_m_<init>,<init>,v0.29-action-projectile-expansion,take-resources-action-effect,confirmed,member inventory + javap declaration,constructor added for action/effect parser completeness
method,com/corrodinggames/rts/game/units/custom/a/a/n,()V,<init>,method_n_<init>,<init>,v0.29-action-projectile-expansion,take-resources-search-callback,confirmed,member inventory + javap declaration,constructor added for action/effect parser completeness
method,com/corrodinggames/rts/game/units/custom/a/a/o,()V,<init>,method_o_<init>,<init>,v0.29-action-projectile-expansion,transport-action-effect,confirmed,member inventory + javap declaration,constructor added for action/effect parser completeness
method,com/corrodinggames/rts/game/units/custom/a/c,()V,<init>,method_c_<init>,<init>,v0.29-action-projectile-expansion,custom-action-availability-filter,confirmed,member inventory + javap declaration,constructor added for action/effect parser completeness
method,com/corrodinggames/rts/game/units/custom/a/b,(Lcom/corrodinggames/rts/game/units/a/a;)V,<init>,method_b_<init>,<init>,v0.29-action-projectile-expansion,custom-action-filter,confirmed,member inventory + javap declaration,wraps base action availability/cost filter
method,com/corrodinggames/rts/game/units/custom/a/g,(Lcom/corrodinggames/rts/game/units/custom/a/d;Lcom/corrodinggames/rts/game/units/custom/v;)V,<init>,method_g_<init>,<init>,v0.29-action-projectile-expansion,custom-action,confirmed,member inventory + javap declaration,runtime custom action constructor
method,com/corrodinggames/rts/game/units/custom/a/a/b,(Lcom/corrodinggames/rts/game/units/custom/j;FFLcom/corrodinggames/rts/game/units/am;I)Lcom/corrodinggames/rts/game/units/au;,a,method_b_createWaypoint,createWaypoint,v0.29-action-projectile-expansion,waypoint-action-effect,medium-high,javap method constructs/returns UnitWaypoint for waypoint action effect,helper used by execute() to build waypoint command
method,com/corrodinggames/rts/game/units/custom/a/a/c,(Lcom/corrodinggames/rts/game/units/y;F)V,setup,method_c_setup,setup,v0.29-action-projectile-expansion,waypoint-unit-search-callback,confirmed,method name retained in bytecode member descriptor inventory,unit search callback method
method,com/corrodinggames/rts/game/units/custom/a/a/c,(Lcom/corrodinggames/rts/game/units/y;)I,excludeTeam,method_c_excludeTeam,excludeTeam,v0.29-action-projectile-expansion,waypoint-unit-search-callback,confirmed,method name retained in bytecode member descriptor inventory,unit search callback method
method,com/corrodinggames/rts/game/units/custom/a/a/c,(Lcom/corrodinggames/rts/game/units/y;)Lcom/corrodinggames/rts/game/n;,onlyEnemiesOfTeam,method_c_onlyEnemiesOfTeam,onlyEnemiesOfTeam,v0.29-action-projectile-expansion,waypoint-unit-search-callback,confirmed,method name retained in bytecode member descriptor inventory,unit search callback method
method,com/corrodinggames/rts/game/units/custom/a/a/c,(Lcom/corrodinggames/rts/game/units/y;)Lcom/corrodinggames/rts/game/n;,onlyTeam,method_c_onlyTeam,onlyTeam,v0.29-action-projectile-expansion,waypoint-unit-search-callback,confirmed,method name retained in bytecode member descriptor inventory,unit search callback method
method,com/corrodinggames/rts/game/units/custom/a/a/c,(Lcom/corrodinggames/rts/game/units/y;FLcom/corrodinggames/rts/game/units/am;)V,callback,method_c_callback,callback,v0.29-action-projectile-expansion,waypoint-unit-search-callback,confirmed,method name retained in bytecode member descriptor inventory,unit search callback method
method,com/corrodinggames/rts/game/units/custom/a/a/f,(Lcom/corrodinggames/rts/game/units/custom/j;Ljava/lang/String;)Ljava/lang/String;,a,method_f_resolveMessageTemplate,resolveMessageTemplate,v0.29-action-projectile-expansion,message-action-effect,medium-high,called by message action effect before sending localized/dynamic action message,expands message template against custom unit runtime context
method,com/corrodinggames/rts/game/units/custom/a/a/h,(Lcom/corrodinggames/rts/game/units/custom/j;Lcom/corrodinggames/rts/game/units/custom/logicBooleans/VariableScope$MemoryNames;)V,a,method_h_shrinkMemoryArrays,shrinkMemoryArrays,v0.29-action-projectile-expansion,memory-target-action-effect,medium-high,method parameter is VariableScope$MemoryNames; effect class has shrinkArrays config,shrinks configured memory arrays after action writes
method,com/corrodinggames/rts/game/units/custom/a/e,()[Lcom/corrodinggames/rts/game/units/custom/a/e;,values,method_e_values,values,v0.29-action-projectile-expansion,custom-action-ai-use,confirmed,enum synthetic method in descriptor inventory,standard enum values()
method,com/corrodinggames/rts/game/units/custom/a/e,(Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/a/e;,valueOf,method_e_valueOf,valueOf,v0.29-action-projectile-expansion,custom-action-ai-use,confirmed,enum synthetic method in descriptor inventory,standard enum valueOf(String)
method,com/corrodinggames/rts/game/units/custom/a/e,(Ljava/lang/String;I)V,<init>,method_e_<init>,<init>,v0.29-action-projectile-expansion,custom-action-ai-use,confirmed,member inventory + javap declaration,enum constructor
field,com/corrodinggames/rts/game/units/custom/a/e,[Lcom/corrodinggames/rts/game/units/custom/a/e;,h,field_e_$VALUES,$VALUES,v0.29-action-projectile-expansion,custom-action-ai-use,confirmed,enum synthetic values array in descriptor inventory,standard enum backing array
method,com/corrodinggames/rts/game/units/custom/a/f,()[Lcom/corrodinggames/rts/game/units/custom/a/f;,values,method_f_values,values,v0.29-action-projectile-expansion,custom-action-type,confirmed,enum synthetic method in descriptor inventory,standard enum values()
method,com/corrodinggames/rts/game/units/custom/a/f,(Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/a/f;,valueOf,method_f_valueOf,valueOf,v0.29-action-projectile-expansion,custom-action-type,confirmed,enum synthetic method in descriptor inventory,standard enum valueOf(String)
method,com/corrodinggames/rts/game/units/custom/a/f,(Ljava/lang/String;I)V,<init>,method_f_<init>,<init>,v0.29-action-projectile-expansion,custom-action-type,confirmed,member inventory + javap declaration,enum constructor
field,com/corrodinggames/rts/game/units/custom/a/f,[Lcom/corrodinggames/rts/game/units/custom/a/f;,d,field_f_$VALUES,$VALUES,v0.29-action-projectile-expansion,custom-action-type,confirmed,enum synthetic values array in descriptor inventory,standard enum backing array
