kind,owner_official,descriptor,official_name,intermediary_name,named_name,source,category,confidence,evidence,notes
method,com/corrodinggames/rts/gameFramework/i/a,()V,e,method_a_saveModSelection,saveModSelection,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,Serializes mod selection into SettingsEngine.modSettings/modSettingsVersion using enabled/disabled tokens,
method,com/corrodinggames/rts/gameFramework/i/a,()V,f,method_a_loadModSelection,loadModSelection,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,"Loads SettingsEngine.modSettings, logs Loading mod selection, and applies saved enabled/disabled states to matching mods",
method,com/corrodinggames/rts/gameFramework/i/a,(Ljava/lang/String;)Lcom/corrodinggames/rts/gameFramework/i/b;,c,method_a_findModByHash,findModByHash,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,Searches the main mod list by ModInfo.modHash,
method,com/corrodinggames/rts/gameFramework/i/a,(Ljava/lang/String;)I,d,method_a_countModsWithShortTitle,countModsWithShortTitle,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,Counts mods whose short display title matches the provided string,
method,com/corrodinggames/rts/gameFramework/i/a,(I)Lcom/corrodinggames/rts/gameFramework/i/b;,a,method_a_findModByInternalId,findModByInternalId,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,Searches ModInfo entries by the stable/internal id field L,
method,com/corrodinggames/rts/gameFramework/i/a,()V,g,method_a_disableAllMods,disableAllMods,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,Iterates all ModInfo entries and sets disabled=true,
method,com/corrodinggames/rts/gameFramework/i/a,(Ljava/lang/String;)Lcom/corrodinggames/rts/gameFramework/i/b;,f,method_a_findModByDisplayName,findModByDisplayName,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,Searches mods by getDisplayName() rather than folder or hash,
method,com/corrodinggames/rts/gameFramework/i/a,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;ZZZI)Lcom/corrodinggames/rts/gameFramework/i/b;,a,method_a_registerOrUpdateMod,registerOrUpdateMod,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,"Adds or updates a ModInfo during scan, setting display/folder/hash/source/rwmod/scan-order flags then refreshing mod-info",
method,com/corrodinggames/rts/gameFramework/i/a,(Lcom/corrodinggames/rts/gameFramework/i/b;)V,a,method_a_removeMod,removeMod,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,Removes a ModInfo from the synchronized main mod list,
method,com/corrodinggames/rts/gameFramework/i/a,(Ljava/lang/String;ZZ)V,a,method_a_scanModDirectory,scanModDirectory,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,Logs loading mod custom units at: and scans a directory/archive for mod-info/custom-unit data,
method,com/corrodinggames/rts/gameFramework/i/a,()Ljava/util/ArrayList;,i,method_a_getMusicTracksFromActiveMods,getMusicTracksFromActiveMods,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,Builds a list of music tracks from enabled/error-free mods by calling ModInfo.getMusicTracks,
method,com/corrodinggames/rts/gameFramework/i/a,()Ljava/util/ArrayList;,j,method_a_getEnabledAndErrorFreeMods,getEnabledAndErrorFreeMods,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,Returns enabled mods that pass ModInfo.isEnabledAndErrorFree,
method,com/corrodinggames/rts/gameFramework/i/a,()V,m,method_a_notifyModCallbacks,notifyModCallbacks,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,Invokes active mod callbacks when present; otherwise logs No active callbacks,
field,com/corrodinggames/rts/gameFramework/i/b,Ljava/lang/String;,c,field_b_defaultDisplayName,defaultDisplayName,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,getDisplayName falls back from title/fallbackTitle to this default display string,
field,com/corrodinggames/rts/gameFramework/i/b,Z,g,field_b_savedDisabledSnapshot,savedDisabledSnapshot,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,ModManager.snapshotModSelectionState copies disabled into this field before UI/selection changes,
field,com/corrodinggames/rts/gameFramework/i/b,Z,i,field_b_seenInSavedSelection,seenInSavedSelection,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,loadModSelection marks this true for mods seen in saved SettingsEngine.modSettings; new-mod auto-disable logic checks it,
field,com/corrodinggames/rts/gameFramework/i/b,Z,j,field_b_rwmodPackage,rwmodPackage,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,Set when a source path is an .rwmod package; mod-info loading and deletion logic special-case this flag,
field,com/corrodinggames/rts/gameFramework/i/b,J,k,field_b_workshopId,workshopId,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,Loaded from /steam.dat [steam] id and written by saveWorkshopId; identifies the Steam Workshop item,
field,com/corrodinggames/rts/gameFramework/i/b,Z,l,field_b_seenInCurrentScan,seenInCurrentScan,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,"ModManager scan resets this false, sets it true for discovered mods, and removes stale entries left false",
field,com/corrodinggames/rts/gameFramework/i/b,Z,r,field_b_modInfoLoaded,modInfoLoaded,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,refreshModInfo sets this after attempting to read mod-info metadata,
field,com/corrodinggames/rts/gameFramework/i/b,I,x,field_b_scanOrder,scanOrder,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,registerOrUpdateMod stores the scan-order/load-order integer here; compareToModInfo sorts by it before display name,
field,com/corrodinggames/rts/gameFramework/i/b,I,L,field_b_stableSortId,stableSortId,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,Constructor assigns incrementing K++ value and ModManager.findModByInternalId searches this id,
field,com/corrodinggames/rts/gameFramework/i/b,Ljava/util/ArrayList;,U,field_b_loadWarnings,loadWarnings,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,addLoadWarning appends unique warning strings and getStatusText displays up to three warnings,
field,com/corrodinggames/rts/gameFramework/i/b,Ljava/util/ArrayList;,V,field_b_loadErrors,loadErrors,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,addLoadError appends load error strings for later status reporting,
method,com/corrodinggames/rts/gameFramework/i/b,()V,n,method_b_updateSourceFolderForNestedModInfo,updateSourceFolderForNestedModInfo,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,Looks for a nested mod-info.txt and logs Changing mod sourceFolder to: when the real source folder is one directory deeper,
method,com/corrodinggames/rts/gameFramework/i/b,(Ljava/lang/String;)Ljava/lang/String;,c,method_b_getModInfoValue,getModInfoValue,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,Reads a key from the [mod] section of the loaded mod-info ini,
method,com/corrodinggames/rts/gameFramework/i/b,()Ljava/lang/String;,w,method_b_getSteamDatPath,getSteamDatPath,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,Private helper returns the normalized source path plus /steam.dat for workshop id persistence,
method,com/corrodinggames/rts/gameFramework/i/b,(J)Z,a,method_b_saveWorkshopId,saveWorkshopId,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,Writes [steam] id:<workshopId> to steam.dat and stores the id on this ModInfo,
method,com/corrodinggames/rts/gameFramework/i/b,()Ljava/lang/String;,s,method_b_getMemoryUsageSummary,getMemoryUsageSummary,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,Formats image/sound memory counters as %.2f mb and appends disabled status text,
method,com/corrodinggames/rts/gameFramework/i/b,()V,t,method_b_logMemoryUsage,logMemoryUsage,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,Logs Mod: '<name>' - Memory use: <summary> using getMemoryUsageSummary,
method,com/corrodinggames/rts/gameFramework/i/b,()Z,u,method_b_deleteModFile,deleteModFile,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,Logs Trying to delete mod and Delete result while removing a deletable mod package/file,
method,com/corrodinggames/rts/gameFramework/i/b,()Z,v,method_b_canDeleteModFile,canDeleteModFile,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,"Returns whether this mod's package/source can be deleted, with .rwmod and built-in/source checks",
method,com/corrodinggames/rts/gameFramework/i/b,(Lcom/corrodinggames/rts/gameFramework/i/b;)I,a,method_b_compareToModInfo,compareToModInfo,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,Compares ModInfo entries by scanOrder and display name; synthetic compareTo(Object) delegates here,
method,com/corrodinggames/rts/game/units/custom/ag,(Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/bb;,a,method_ag_readLocalizedStringData,readLocalizedStringData,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,"Wrapper around ini.readLocalizedString(section,key,default,false) returning a custom localized-string data object",
method,com/corrodinggames/rts/game/units/custom/ag,(Lcom/corrodinggames/rts/game/units/custom/l;Lcom/corrodinggames/rts/gameFramework/utility/ab;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/game/units/custom/aj;,a,method_ag_readDynamicLocalizedString,readDynamicLocalizedString,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,Wrapper around ini dynamic localized-string reader with CustomUnitMetadata context,
method,com/corrodinggames/rts/game/units/custom/ag,(Ljava/lang/String;Ljava/lang/Exception;Lcom/corrodinggames/rts/game/units/as;)V,a,method_ag_reportUnitTypeLoadException,reportUnitTypeLoadException,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,Extracts ModInfo from CustomUnitMetadata-backed UnitType and delegates to the ModInfo-aware custom-unit load error reporter,
method,com/corrodinggames/rts/game/units/custom/ag,(Lcom/corrodinggames/rts/gameFramework/i/b;Ljava/lang/String;Z)Ljava/lang/String;,a,method_ag_formatModRelativePathForError,formatModRelativePathForError,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,Strips the mod source path from an absolute custom-unit path and optionally appends (in mod <name>) for load error messages,
method,com/corrodinggames/rts/game/units/custom/ag,(Ljava/lang/String;Ljava/lang/Exception;Lcom/corrodinggames/rts/gameFramework/i/b;)V,a,method_ag_reportCustomUnitLoadException,reportCustomUnitLoadException,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,"Logs Error while loading unit, formats a mod-relative path, and records the error on ModInfo or throws if no mod is available",
method,com/corrodinggames/rts/game/units/custom/ag,(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,a,method_ag_joinUnitResourcePath,joinUnitResourcePath,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,"Ensures the base path ends with /, strips leading / or \ from child, and concatenates for unit resource lookup",
method,com/corrodinggames/rts/game/units/custom/ag,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/util/ArrayList;,a,method_ag_parseAutoTriggerEventList,parseAutoTriggerEventList,v0.76-mod-custom-pipeline,mod-custom-resource-pipeline,high,"Parses comma-separated autoTriggerOnEvent entries, including eventName(key=value,...) parameter maps; NONE/empty returns null",
