kind,owner_official,descriptor,official_name,intermediary_name,named_name,source,category,confidence,evidence,notes
method,com/corrodinggames/rts/gameFramework/j/ad,(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,c,method_NetworkEngine_formatChatLine,formatChatLine,v0.67-network-lobby-chat-command,network-lobby-chat-command,high,"Returns sender + "":"" + message when sender is non-null, otherwise returns message.",
method,com/corrodinggames/rts/gameFramework/j/ad,(Ljava/lang/String;)V,o,method_NetworkEngine_addLocalSystemMessage,addLocalSystemMessage,v0.67-network-lobby-chat-command,network-lobby-chat-command,high,Adds translated system text into chatHistory and callback stream without a sender/team id.,
method,com/corrodinggames/rts/gameFramework/j/ad,(Lcom/corrodinggames/rts/gameFramework/j/c;ILjava/lang/String;Ljava/lang/String;)V,b,method_NetworkEngine_recordReceivedChatMessage,recordReceivedChatMessage,v0.67-network-lobby-chat-command,network-lobby-chat-command,high,"Private local display/history path for packet 141 and non-networked chat; filters -i/-qc when not networked and may raise ""New Message"" notification.",
method,com/corrodinggames/rts/gameFramework/j/ad,(Ljava/lang/String;Lcom/corrodinggames/rts/gameFramework/j/c;)V,a,method_NetworkEngine_sendCommandError,sendCommandError,v0.67-network-lobby-chat-command,network-lobby-chat-command,high,"String evidence: ""sendCommandError:""; sends local error or targeted server chat packet to one connection.",
method,com/corrodinggames/rts/gameFramework/j/ad,(Lcom/corrodinggames/rts/gameFramework/j/c;Lcom/corrodinggames/rts/game/n;Ljava/lang/String;Ljava/lang/String;)Z,b,method_NetworkEngine_handleChatCommand,handleChatCommand,v0.67-network-lobby-chat-command,network-lobby-chat-command,high,"Huge chat-command parser for -qc, self_move, self_team, pause/unpause, endgame, teamlock, roomlock, surrender, kick, move, and team commands.",
method,com/corrodinggames/rts/gameFramework/j/ad,()Z,aw,method_NetworkEngine_isServerOrProxyController,isServerOrProxyController,v0.67-network-lobby-chat-command,network-lobby-chat-command,high,Returns true if C isServer or H isProxyController; used by lobby/admin command surfaces.,
method,com/corrodinggames/rts/gameFramework/j/ad,(Z)V,e,method_NetworkEngine_setGamePaused,setGamePaused,v0.67-network-lobby-chat-command,network-lobby-chat-command,high,"Writes gamePaused and broadcasts ""Game Paused"" or ""Game unpaused"" through sendSystemMessage.",
method,com/corrodinggames/rts/gameFramework/j/ad,(Lcom/corrodinggames/rts/game/n;)V,e,method_NetworkEngine_requestKickTeamAndPlayer,requestKickTeamAndPlayer,v0.67-network-lobby-chat-command,network-lobby-chat-command,high,"Server calls kickTeamAndAttachedPlayer directly; proxy controller sends quick command ""-kick"" + slot.",
method,com/corrodinggames/rts/gameFramework/j/ad,(Lcom/corrodinggames/rts/game/n;)V,f,method_NetworkEngine_kickTeamAndAttachedPlayer,kickTeamAndAttachedPlayer,v0.67-network-lobby-chat-command,network-lobby-chat-command,high,"String evidence: ""kickTeamAndAttachedPlayer"", ""Cannot kick self"", ""Temporarily banned due to recent kick"", ""Kicked by host"".",
method,com/corrodinggames/rts/gameFramework/j/ad,()V,ap,method_NetworkEngine_addAIToGame,addAIToGame,v0.67-network-lobby-chat-command,network-lobby-chat-command,high,"String evidence: ""addAIToGame"" and ""No free slots for AI""; creates AI team, updates names and callbacks.",
method,com/corrodinggames/rts/gameFramework/j/ad,()Z,aq,method_NetworkEngine_updateAiNames,updateAiNames,v0.67-network-lobby-chat-command,network-lobby-chat-command,high,"String evidence: ""updateNamesOfAI""; iterates teams and renames AI players when hosting.",
method,com/corrodinggames/rts/gameFramework/j/ad,(Lcom/corrodinggames/rts/game/n;I)V,a,method_NetworkEngine_movePlayerToSlot,movePlayerToSlot,v0.67-network-lobby-chat-command,network-lobby-chat-command,high,Public synchronized wrapper around applyMovePlayerToSlot using teamListLock.,
method,com/corrodinggames/rts/gameFramework/j/ad,(Lcom/corrodinggames/rts/game/n;I)V,c,method_NetworkEngine_applyMovePlayerToSlot,applyMovePlayerToSlot,v0.67-network-lobby-chat-command,network-lobby-chat-command,high,"Moves team slot, handles spectator sentinel -3 / ""No free spectator slots"", swaps prior occupant, then refreshes player update state.",
method,com/corrodinggames/rts/gameFramework/j/ad,(Lcom/corrodinggames/rts/game/n;ILjava/lang/Integer;)V,a,method_NetworkEngine_requestMovePlayerSlot,requestMovePlayerSlot,v0.67-network-lobby-chat-command,network-lobby-chat-command,high,"Client/proxy request helper emits quick commands ""-self_move"" or ""-move"" with slot and optional color/id suffix.",
method,com/corrodinggames/rts/gameFramework/j/ad,(Lcom/corrodinggames/rts/game/n;I)V,b,method_NetworkEngine_requestSetAllyTeam,requestSetAllyTeam,v0.67-network-lobby-chat-command,network-lobby-chat-command,high,"Client/proxy request helper emits quick commands ""-self_team"" or ""-team"" with alliance/team index.",
method,com/corrodinggames/rts/gameFramework/j/ad,(Lcom/corrodinggames/rts/game/n;)V,g,method_NetworkEngine_announcePlayerVictory,announcePlayerVictory,v0.67-network-lobby-chat-command,network-lobby-chat-command,high,"Builds ""Player -N is victorious!"" / name-based victory system message.",
method,com/corrodinggames/rts/gameFramework/j/ad,(Lcom/corrodinggames/rts/game/n;)V,h,method_NetworkEngine_announcePlayerDefeated,announcePlayerDefeated,v0.67-network-lobby-chat-command,network-lobby-chat-command,high,"Builds defeated message, includes ""players remaining"", and suppresses early/hidden messages.",
method,com/corrodinggames/rts/gameFramework/j/ad,(Lcom/corrodinggames/rts/game/n;)V,i,method_NetworkEngine_announcePlayerWipedOut,announcePlayerWipedOut,v0.67-network-lobby-chat-command,network-lobby-chat-command,high,"Builds ""had no starting units"" / ""has been wiped out"" defeated-message variant.",
method,com/corrodinggames/rts/gameFramework/j/ad,()Ljava/util/ArrayList;,ax,method_NetworkEngine_getTeamListSnapshot,getTeamListSnapshot,v0.67-network-lobby-chat-command,network-lobby-chat-command,high,Synchronizes on teamListLock and returns Team.c() list snapshot.,
method,com/corrodinggames/rts/gameFramework/j/ad,(Lcom/corrodinggames/rts/gameFramework/j/am;)V,a,method_NetworkEngine_applyTeamLayoutLocked,applyTeamLayoutLocked,v0.67-network-lobby-chat-command,network-lobby-chat-command,high,Public synchronized wrapper around internal team-layout application using teamListLock.,
method,com/corrodinggames/rts/gameFramework/j/ad,(Lcom/corrodinggames/rts/gameFramework/j/am;)V,b,method_NetworkEngine_applyTeamLayout,applyTeamLayout,v0.67-network-lobby-chat-command,network-lobby-chat-command,high,"String evidence: ""overrideTeamLayout: unhandled layout:""; applies TeamLayout enum modes only on server.",
