kind,owner_official,descriptor,official_name,intermediary_name,named_name,source,category,confidence,evidence,notes
field,com/corrodinggames/rts/gameFramework/f/o,Z,f,field_o_worldMappingReady,worldMappingReady,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,rebuildForCurrentMap sets true after map pixel dimensions/inverses are ready; worldToMinimapPoint returns -1 when false,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/o,I,g,field_o_mapPixelWidth,mapPixelWidth,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,rebuildForCurrentMap writes map width in pixels from map.C * tileWidth,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/o,I,h,field_o_mapPixelHeight,mapPixelHeight,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,rebuildForCurrentMap writes map height in pixels from map.D * tileHeight,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/o,F,i,field_o_inverseMapPixelWidth,inverseMapPixelWidth,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,rebuildForCurrentMap writes 1.0/mapPixelWidth; used in world-to-minimap X conversion,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/o,F,j,field_o_inverseMapPixelHeight,inverseMapPixelHeight,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,rebuildForCurrentMap writes 1.0/mapPixelHeight; used in world-to-minimap Y conversion,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/o,I,k,field_o_lastScreenX,lastScreenX,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,medium,refreshCachedPositions caches integer screenX,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/o,I,l,field_o_lastScreenY,lastScreenY,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,medium,refreshCachedPositions caches integer screenY,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/o,Z,m,field_o_rebuildPending,rebuildPending,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,setupForMap with deferred flag sets this and exits,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/o,Lcom/corrodinggames/rts/gameFramework/m/e;,F,field_o_baseMapImage,baseMapImage,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,createImageBuffers allocates first minimap image and releaseBuffers disposes it,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/o,Lcom/corrodinggames/rts/gameFramework/m/y;,G,field_o_baseMapCanvas,baseMapCanvas,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,createImageBuffers obtains graphics canvas for baseMapImage,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/o,Lcom/corrodinggames/rts/gameFramework/m/e;,H,field_o_scratchScaledMapImage,scratchScaledMapImage,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,medium,createImageBuffers allocates scratch image used in scaled map rendering path,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/o,Lcom/corrodinggames/rts/gameFramework/m/y;,I,field_o_scratchScaledMapCanvas,scratchScaledMapCanvas,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,medium,canvas paired with scratchScaledMapImage,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/o,Lcom/corrodinggames/rts/gameFramework/m/e;,J,field_o_compositedMapImage,compositedMapImage,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,createImageBuffers allocates composited minimap image; draw path checks this for resize/reset,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/o,Lcom/corrodinggames/rts/gameFramework/m/y;,K,field_o_compositedMapCanvas,compositedMapCanvas,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,canvas paired with compositedMapImage,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/o,F,L,field_o_positionRefreshTimer,positionRefreshTimer,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,updateAndDraw counts down then calls refreshCachedPositions every 15 frames/seconds unit,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/o,Landroid/graphics/Rect;,V,field_o_scratchDestRect,scratchDestRect,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,medium,constructor allocates reusable Rect used by draw paths,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/o,Ljava/util/ArrayList;,Z,field_o_scanPulsePoints,scanPulsePoints,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,addUnitScanPulse and updateAndDraw store MinimapScanPoint entries,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/o,Ljava/util/ArrayList;,aa,field_o_markerPoints,markerPoints,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,addDrawMarker/updateAndDraw store MinimapDrawPoint marker entries,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/o,Ljava/util/ArrayList;,ag,field_o_visibleTileEntries,visibleTileEntries,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,rebuildForCurrentMap fills MinimapTileEntry list and refreshCachedPositions updates visibility,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/o,Landroid/graphics/Rect;,ab,field_o_scratchRect,scratchRect,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,medium,constructor allocates reusable Rect,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/o,Landroid/graphics/Point;,ad,field_o_scratchPoint,scratchPoint,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,worldToMinimapPoint/screenToMapPoint reuse this Point,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/o,Lcom/corrodinggames/rts/gameFramework/m/m;,ae,field_o_baseMapDrawCommand,baseMapDrawCommand,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,constructor creates anonymous CanvasDrawCommand delegate,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/o,Ljava/util/ArrayList;,af,field_o_visibleUnitEntries,visibleUnitEntries,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,medium,setupForMap clears; constructor allocates unit-entry list,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/o,()V,<init>,method_o_<init>,<init>,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,constructor from descriptor inventory,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/o,(IIFLcom/corrodinggames/rts/game/units/am;)V,a,method_o_addUnitScanPulse,addUnitScanPulse,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,clusters scan pulses by x/y and unit isBuilding flag into MinimapScanPoint list,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/o,()F,d,method_o_getTargetMinimapSize,getTargetMinimapSize,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,returns GameEngine.cq used as minimap square size,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/o,()V,e,method_o_createImageBuffers,createImageBuffers,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,"logs ""Creating minimap image buffers.."" and allocates minimap images/canvases",merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/o,()V,f,method_o_updateSizeAndPosition,updateSizeAndPosition,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,sets width/height from target minimap size then calls updateBounds,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/o,()V,g,method_o_rebuildForCurrentMap,rebuildForCurrentMap,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,"logs ""--setting up minimap--"", computes map pixel dimensions, renders map and populates tile entries",merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/o,(FF)V,a,method_o_drawBaseMapLayer,drawBaseMapLayer,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,medium,draw helper invoked by anonymous MinimapDrawCommand with graphics origin/scale arguments,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/o,(IILcom/corrodinggames/rts/gameFramework/f/r;)V,a,method_o_addDrawMarker,addDrawMarker,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,creates MinimapDrawPoint with x/y/type and adds to markerPoints,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/o,()V,h,method_o_refreshCachedPositions,refreshCachedPositions,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,"updates cached minimap positions for units, effects, and visible tile entries",merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/o,(F)F,b,method_o_worldXToMinimapDelta,worldXToMinimapDelta,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,returns worldX * inverseMapPixelWidth * width,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/o,(F)F,c,method_o_clampScreenX,clampScreenX,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,clamps a screen X coordinate to minimap screenX..screenX+width,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/o,(F)F,d,method_o_clampScreenY,clampScreenY,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,clamps a screen Y coordinate to minimap screenY..screenY+height,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/o,(F)V,e,method_o_drawMinimap,drawMinimap,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,medium,"draw path checks compositedMapImage size, draws image and markers; distinct from updateAndDraw wrapper",merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/o,(Lcom/corrodinggames/rts/game/units/am;)V,a,method_o_removeUnitFromMinimapCache,removeUnitFromMinimapCache,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,medium,method accepts Unit and is called from unit cleanup paths; body updates minimap cache lists,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/p,I,a,field_p_x,x,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,addDrawMarker writes marker x,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/p,I,b,field_p_y,y,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,addDrawMarker writes marker y,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/p,F,c,field_p_fadeAlpha,fadeAlpha,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,updateAndDraw decrements and draw uses as marker alpha/fade,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/p,F,d,field_p_scale,scale,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,medium,updateAndDraw decrements and draw uses as marker scale/pulse,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/p,Lcom/corrodinggames/rts/gameFramework/f/r;,e,field_p_markerType,markerType,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,addDrawMarker stores MinimapMarkerType,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/p,Lcom/corrodinggames/rts/gameFramework/f/o;,f,field_p_minimap,minimap,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,synthetic outer Minimap reference,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/p,(Lcom/corrodinggames/rts/gameFramework/f/o;)V,<init>,method_p_<init>,<init>,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,constructor from descriptor inventory,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/q,Z,a,field_q_buildingPulse,buildingPulse,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,"constructor stores building/unit flag, addUnitScanPulse compares against unit.isBuilding",merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/q,I,b,field_q_x,x,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,constructor/addUnitScanPulse store clustered minimap x,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/q,I,c,field_q_y,y,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,constructor/addUnitScanPulse store clustered minimap y,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/q,F,d,field_q_pulseTimer,pulseTimer,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,medium,updateAndDraw increments/decrements before converting to marker pulses,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/q,F,e,field_q_cooldownTimer,cooldownTimer,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,medium,set to 300 after pulse is converted to marker; updateAndDraw decrements,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/q,Lcom/corrodinggames/rts/gameFramework/f/o;,f,field_q_minimap,minimap,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,synthetic outer Minimap reference,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/q,(Lcom/corrodinggames/rts/gameFramework/f/o;FIIZ)V,<init>,method_q_<init>,<init>,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,constructor from descriptor inventory,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/s,[F,a,field_s_coordinates,coordinates,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,constructor allocates float coordinate array; addPoint writes x/y pairs,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/s,I,b,field_s_coordinateCount,coordinateCount,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,addPoint increments by 2,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/s,Landroid/graphics/Paint;,c,field_s_paint,paint,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,constructor stores paint used by draw,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/s,I,d,field_s_capacity,capacity,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,constructor stores requested capacity and allocates capacity*2 floats,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/s,Z,e,field_s_drawAsRects,drawAsRects,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,medium,draw switches between drawLines array path and per-point RectF path,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/s,Landroid/graphics/RectF;,f,field_s_scratchRectF,scratchRectF,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,medium,drawAsRects path uses reusable RectF,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/s,(ILandroid/graphics/Paint;)V,<init>,method_s_<init>,<init>,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,constructor from descriptor inventory,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/s,(FF)V,a,method_s_addPoint,addPoint,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,writes x/y pair into coordinate array,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/s,(Lcom/corrodinggames/rts/gameFramework/m/y;)V,a,method_s_run__graphicsEngine_V,run,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,CanvasDrawCommand implementation; draws coordinate array or RectF markers then returns to pool,v0.57 adjusted from sibling draw to run to match parent DrawTimeCallback.run override family; merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/t,I,a,field_t_tileX,tileX,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,constructor stores map tile X,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/t,I,b,field_t_tileY,tileY,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,constructor stores map tile Y,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/t,I,c,field_t_minimapX,minimapX,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,refreshCachedPositions writes world-to-minimap X,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/t,I,d,field_t_minimapY,minimapY,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,refreshCachedPositions writes world-to-minimap Y,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/t,Z,e,field_t_visibleToLocalTeam,visibleToLocalTeam,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,refreshCachedPositions writes result of MapEngine visibility check,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/t,Lcom/corrodinggames/rts/gameFramework/f/o;,f,field_t_minimap,minimap,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,synthetic outer Minimap reference,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/t,(Lcom/corrodinggames/rts/gameFramework/f/o;II)V,<init>,method_t_<init>,<init>,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,constructor from descriptor inventory,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/u,Lcom/corrodinggames/rts/game/units/am;,a,field_u_unit,unit,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,record stores a Unit for minimap cache,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/u,Lcom/corrodinggames/rts/gameFramework/f/o;,b,field_u_minimap,minimap,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,synthetic outer Minimap reference,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/u,(Lcom/corrodinggames/rts/gameFramework/f/o;)V,<init>,method_u_<init>,<init>,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,constructor from descriptor inventory,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/am,Lcom/corrodinggames/rts/gameFramework/f/a;,i,field_am_commandInterface,commandInterface,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,constructor stores CommandInterface owner,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/am,Ljava/util/ArrayList;,a,field_am_trackedUnits,trackedUnits,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,serialize/deserialize store unit list; collectSelectedUnits fills it,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/am,J,c,field_am_lastCameraJumpTime,lastCameraJumpTime,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,jump method compares against GameEngine time and updates this field,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
field,com/corrodinggames/rts/gameFramework/f/am,Z,g,field_am_appendMode,appendMode,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,medium,constructor stores boolean mode flag,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/am,(Lcom/corrodinggames/rts/gameFramework/f/a;Z)V,<init>,method_am_<init>,<init>,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,constructor from descriptor inventory,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/am,()V,a,method_am_jumpCameraToRecentTrackedUnit,jumpCameraToRecentTrackedUnit,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,medium,chooses best live tracked unit and moves camera if recently updated,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/am,()V,b,method_am_clearTrackedUnits,clearTrackedUnits,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,clears trackedUnits list,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/am,()V,c,method_am_collectSelectedUnits,collectSelectedUnits,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,iterates world objects and adds selected OrderableUnits not already tracked,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/am,()V,d,method_am_removeDeadTrackedUnits,removeDeadTrackedUnits,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,removes dead units from trackedUnits,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/am,()V,e,method_am_refreshTrackedUnitReferencesById,refreshTrackedUnitReferencesById,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,medium,re-resolves tracked units by id after load/network serialization,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/x,()V,<init>,method_x_<init>,<init>,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,constructor from descriptor inventory,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/x,()Lcom/corrodinggames/rts/game/units/ar;,b,method_x_getBuiltinUnitType,getBuiltinUnitType,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,returns BuiltinUnitType resourceDisplay placeholder enum,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/x,()Lcom/corrodinggames/rts/game/units/as;,r,method_x_getUnitType,getUnitType,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,bridges to getBuiltinUnitType,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/r,()[Lcom/corrodinggames/rts/gameFramework/f/r;,values,method_r_values,values,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,enum generated values method,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/r,(Ljava/lang/String;)Lcom/corrodinggames/rts/gameFramework/f/r;,valueOf,method_r_valueOf,valueOf,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,enum generated valueOf method,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
method,com/corrodinggames/rts/gameFramework/f/r,(Ljava/lang/String;I)V,<init>,method_r_<init>,<init>,v0.57-ui-minimap-command-merge,ui-minimap-command-merge,high,enum private constructor,merged from sibling v0.56 ui/minimap branch onto active render-canvas v0.56
