kind,owner_official,descriptor,official_name,intermediary_name,named_name,source,category,confidence,evidence,notes
field,com/corrodinggames/rts/gameFramework/j/ad,I,bp,field_ad_resyncAttemptCount,resyncAttemptCount,v0.66-network-sync-desync,network-sync-desync,high,Incremented by resetResyncState and used to choose desync recovery delay thresholds.,
field,com/corrodinggames/rts/gameFramework/j/ad,I,bq,field_ad_lastResyncFrame,lastResyncFrame,v0.66-network-sync-desync,network-sync-desync,high,resetResyncState stores current game frame into this field.,
field,com/corrodinggames/rts/gameFramework/j/ad,Z,br,field_ad_quickResyncCommandQueued,quickResyncCommandQueued,v0.66-network-sync-desync,network-sync-desync,high,queueQuickResyncCommand returns if this is already true and sets it after adding the command.,
field,com/corrodinggames/rts/gameFramework/j/ad,Z,as,field_ad_disableDesyncFixing,disableDesyncFixing,v0.66-network-sync-desync,network-sync-desync,high,"String evidence: ""disableDesyncFixing==true, running quick resync instead"".",
field,com/corrodinggames/rts/gameFramework/j/ad,Z,b,field_ad_enableQuickResync,enableQuickResync,v0.66-network-sync-desync,network-sync-desync,medium-high,Desync recovery calls queueQuickResyncCommand when this static flag is true; otherwise escalates to full resync save.,
field,com/corrodinggames/rts/gameFramework/j/c,I,k,field_c_forwardedClientId,forwardedClientId,v0.66-network-sync-desync,network-forwarded-socket,high,createForwardedConnection stores forwarded client id; findForwardedConnection matches by this id and parent connection.,
field,com/corrodinggames/rts/gameFramework/j/c,Z,u,field_c_savedDesyncDebugSave,savedDesyncDebugSave,v0.66-network-sync-desync,network-sync-desync,high,saveIncomingDesyncDebugSave sets this after writing one debug save and skips later duplicates.,
method,com/corrodinggames/rts/gameFramework/j/ad,(Lcom/corrodinggames/rts/gameFramework/j/c;)Lcom/corrodinggames/rts/gameFramework/j/aj;,a,method_ad_getActiveBanForConnection,getActiveBanForConnection,v0.66-network-sync-desync,network-hosting,high,Looks up matching active NetworkBanEntry for a connection before register/accept handling.,
method,com/corrodinggames/rts/gameFramework/j/ad,(Lcom/corrodinggames/rts/gameFramework/j/c;Ljava/lang/String;I)Z,a,method_ad_banConnection,banConnection,v0.66-network-sync-desync,network-hosting,high,"Adds NetworkBanEntry, kicks with ""Banned ... for ...s"" message and prunes expired ban entries.",
method,com/corrodinggames/rts/gameFramework/j/ad,()V,a,method_ad_clearBanEntries,clearBanEntries,v0.66-network-sync-desync,network-hosting,high,Synchronizes on banEntries and clears the list.,
method,com/corrodinggames/rts/gameFramework/j/ad,()V,b,method_ad_pruneExpiredBanEntries,pruneExpiredBanEntries,v0.66-network-sync-desync,network-hosting,high,"Iterates banEntries, removes expired entries and caps list length at 1000.",
method,com/corrodinggames/rts/gameFramework/j/ad,(Lcom/corrodinggames/rts/gameFramework/j/c;)V,b,method_ad_removeConnection,removeConnection,v0.66-network-sync-desync,network-connection,high,Removes the supplied NetworkConnection from the connections queue.,
method,com/corrodinggames/rts/gameFramework/j/ad,()V,ay,method_ad_pruneDisconnectedConnections,pruneDisconnectedConnections,v0.66-network-sync-desync,network-connection,high,Iterates connections and removes entries whose disconnected flag is set.,
method,com/corrodinggames/rts/gameFramework/j/ad,()V,az,method_ad_resetResyncState,resetResyncState,v0.66-network-sync-desync,network-sync-desync,high,"Clears resync timers, increments resyncAttemptCount, stores current frame and clears per-connection desync flags.",
method,com/corrodinggames/rts/gameFramework/j/ad,()V,af,method_ad_onStartGameFailed,onStartGameFailed,v0.66-network-sync-desync,network-battleroom,high,"String evidence: ""onStartGameFailed""; sends/announces Map load failed depending on server/client state.",
method,com/corrodinggames/rts/gameFramework/j/ad,()V,aB,method_ad_beginNetworkGameLoad,beginNetworkGameLoad,v0.66-network-sync-desync,network-battleroom,high,"Logs ""Starting new network game"", clears return/start failure flags and invokes callbacks before load.",
method,com/corrodinggames/rts/gameFramework/j/ad,()Z,ae,method_ad_startGameForAllClients,startGameForAllClients,v0.66-network-sync-desync,network-battleroom,high,"Calls pre-start setup and sendStartGamePacket(null,false) to start all clients.",
method,com/corrodinggames/rts/gameFramework/j/ad,()V,ag,method_ad_scheduleDefaultReturnToBattleroom,scheduleDefaultReturnToBattleroom,v0.66-network-sync-desync,network-battleroom,medium-high,Thin wrapper around scheduleReturnToBattleroom(5.0f).,
method,com/corrodinggames/rts/gameFramework/j/ad,(F)V,d,method_ad_scheduleReturnToBattleroom,scheduleReturnToBattleroom,v0.66-network-sync-desync,network-battleroom,high,"Server-only method logs setup, stores countdown and sends ""Returning to battleroom"" announcement.",
method,com/corrodinggames/rts/gameFramework/j/ad,(Lcom/corrodinggames/rts/gameFramework/j/c;)V,i,method_ad_sendReturnToBattleroom,sendReturnToBattleroom,v0.66-network-sync-desync,network-battleroom,high,"Server-only method sends packet 122 to one/all clients, then marks returnToBattleroom pending.",
method,com/corrodinggames/rts/gameFramework/j/ad,()V,aC,method_ad_markReturnToBattleroomPending,markReturnToBattleroomPending,v0.66-network-sync-desync,network-battleroom,high,Sets returnToBattleroomPending true.,
method,com/corrodinggames/rts/gameFramework/j/ad,()V,aD,method_ad_returnToBattleroom,returnToBattleroom,v0.66-network-sync-desync,network-battleroom,high,"String evidence: ""----- returnToBattleroom -----""; resets game state and reopens battleroom.",
method,com/corrodinggames/rts/gameFramework/j/ad,(Lcom/corrodinggames/rts/gameFramework/j/c;ILjava/lang/String;Ljava/lang/String;)Lcom/corrodinggames/rts/gameFramework/j/c;,a,method_ad_createForwardedConnection,createForwardedConnection,v0.66-network-sync-desync,network-forwarded-socket,high,"Wraps parent connection with ForwardedSocket, assigns forwardedClientId/parent/address, starts threads and adds to connection list.",
method,com/corrodinggames/rts/gameFramework/j/ad,(Lcom/corrodinggames/rts/gameFramework/j/c;I)Lcom/corrodinggames/rts/gameFramework/j/c;,a,method_ad_findForwardedConnection,findForwardedConnection,v0.66-network-sync-desync,network-forwarded-socket,high,Searches connections for matching forwardedClientId and forwardedParentConnection.,
method,com/corrodinggames/rts/gameFramework/j/ad,(Lcom/corrodinggames/rts/gameFramework/j/c;Ljava/lang/String;)V,b,method_ad_closeConnectionWithReason,closeConnectionWithReason,v0.66-network-sync-desync,network-connection,medium-high,"Delegates to NetworkConnection.handleRemoteDisconnect(false,false,reason).",
method,com/corrodinggames/rts/gameFramework/j/ad,(Lcom/corrodinggames/rts/gameFramework/j/c;Ljava/lang/String;)V,c,method_ad_closeForwardedChildConnectionsWithReason,closeForwardedChildConnectionsWithReason,v0.66-network-sync-desync,network-forwarded-socket,high,Iterates connections and closes children whose forwardedParentConnection matches the supplied parent.,
