kind,owner_official,descriptor,official_name,intermediary_name,named_name,source,category,confidence,evidence,notes
field,com/corrodinggames/rts/game/units/y,F,l,field_y_moveTargetX,moveTargetX,v0.34-runtime-order-update-combat,runtime-order-combat,high,Serialized after pathing_active and repeatedly written from order target/attack target X before path following.,
field,com/corrodinggames/rts/game/units/y,F,m,field_y_moveTargetY,moveTargetY,v0.34-runtime-order-update-combat,runtime-order-combat,high,Serialized after pathing_active and repeatedly written from order target/attack target Y before path following.,
field,com/corrodinggames/rts/game/units/y,F,s,field_y_repathDelayTimer,repathDelayTimer,v0.34-runtime-order-update-combat,runtime-order-combat,medium-high,Serialized in pathing_active; k(float) decrements it and path following uses it as repath delay/backoff.,
field,com/corrodinggames/rts/game/units/y,F,aq,field_y_standoffFacingAngle,standoffFacingAngle,v0.34-runtime-order-update-combat,runtime-order-combat,medium-high,updateStandoffRetreatMovement initializes aq from angle to target and resets it to -999 when inactive.,
field,com/corrodinggames/rts/game/units/y,Z,ar,field_y_standoffRetreatActive,standoffRetreatActive,v0.34-runtime-order-update-combat,runtime-order-combat,medium-high,"updateStandoffRetreatMovement sets ar true while moving away from a close target, false when inactive.",
field,com/corrodinggames/rts/game/units/y,Z,as,field_y_attackMoveSearchFailed,attackMoveSearchFailed,v0.34-runtime-order-update-combat,runtime-order-combat,medium,Serialized near standoff fields; attack-move handler uses it as a passive-search failure/sticky flag.,
field,com/corrodinggames/rts/game/units/y,Lcom/corrodinggames/rts/game/units/ad;,aP,field_y_orderUpdateStateScratch,orderUpdateStateScratch,v0.34-runtime-order-update-combat,runtime-order-combat,high,"k(float) obtains static aP, resets it, passes it through every UnitOrder handler, then copies ad.a to field h.",
field,com/corrodinggames/rts/game/units/y,Lcom/corrodinggames/rts/game/units/ae;,aQ,field_y_primaryPassiveTargetSearchCallback,primaryPassiveTargetSearchCallback,v0.34-runtime-order-update-combat,runtime-order-combat,high,searchPassiveAttackTarget configures aQ and passes it to unit spatial index search.,
field,com/corrodinggames/rts/game/units/y,Lcom/corrodinggames/rts/game/units/ae;,aR,field_y_fallbackPassiveTargetSearchCallback,fallbackPassiveTargetSearchCallback,v0.34-runtime-order-update-combat,runtime-order-combat,high,searchPassiveAttackTarget uses aR for fallback search when current R is invalid for primary results.,
field,com/corrodinggames/rts/game/units/y,Lcom/corrodinggames/rts/game/units/ah;,aS,field_y_primaryTurretTargetSearchCallback,primaryTurretTargetSearchCallback,v0.34-runtime-order-update-combat,runtime-order-combat,medium,Static turret target search callback paired with aT; used by turret target scanning.,
field,com/corrodinggames/rts/game/units/y,Lcom/corrodinggames/rts/game/units/ah;,aT,field_y_fallbackTurretTargetSearchCallback,fallbackTurretTargetSearchCallback,v0.34-runtime-order-update-combat,runtime-order-combat,high,refreshTurretTargetsFromAttackTarget configures aT and searches nearby units for per-turret target replacement.,
field,com/corrodinggames/rts/game/units/y,Lcom/corrodinggames/rts/game/units/z;,bn,field_y_actionExecutionResultScratch,actionExecutionResultScratch,v0.34-runtime-order-update-combat,runtime-order-combat,high,Build/action execution returns static bn.reset() on failure and fills it for successful execution.,
field,com/corrodinggames/rts/game/units/y,Lcom/corrodinggames/rts/game/units/ac;,bo,field_y_nearestUnitSearchCallback,nearestUnitSearchCallback,v0.34-runtime-order-update-combat,runtime-order-combat,medium-high,Static NearestUnitSearchCallback used by runtime target/order helper searches.,
method,com/corrodinggames/rts/game/units/y,(F)V,k,method_y_updateActiveOrder,updateActiveOrder,v0.34-runtime-order-update-combat,runtime-order-movement,high,"Dispatches active UnitOrder by UnitOrderType, then calls combat target update and path-following/steering update.",This is the current order dispatcher under the per-frame unit update; public a(float) is left unmapped to avoid broad hierarchy-wide update override churn.
method,com/corrodinggames/rts/game/units/y,(FLcom/corrodinggames/rts/gameFramework/l;FF)V,a,method_y_resolveTileCollisionForMovement,resolveTileCollisionForMovement,v0.34-runtime-order-update-combat,runtime-order-movement,high,Private helper checks MovementType tile blocking through PathEngine and clamps movement using MovementPathingUtils.getTileEdgeCollisionPoint.,
method,com/corrodinggames/rts/game/units/y,(FLcom/corrodinggames/rts/game/units/au;Lcom/corrodinggames/rts/game/units/ad;)V,a,method_y_updateTriggerActionOrder,updateTriggerActionOrder,v0.34-runtime-order-update-combat,runtime-order-movement,high,"Handles triggerAction/triggerActionWhenInRange: resolves action id, executes action at order point, completes active order.",
method,com/corrodinggames/rts/game/units/y,(FLcom/corrodinggames/rts/game/units/au;Lcom/corrodinggames/rts/game/units/ad;)V,b,method_y_updateSetPassiveTargetOrder,updateSetPassiveTargetOrder,v0.34-runtime-order-update-combat,runtime-order-movement,high,"Handles UnitOrderType.setPassiveTarget: resolves target, stores R, caps T, and completes order.",
method,com/corrodinggames/rts/game/units/y,(FLcom/corrodinggames/rts/game/units/au;Lcom/corrodinggames/rts/game/units/ad;)V,c,method_y_updateGuardFollowOrder,updateGuardFollowOrder,v0.34-runtime-order-update-combat,runtime-order-movement,high,"Handles guard/guardAt/follow orders, validates target, and writes move target fields for following/guarding.",
method,com/corrodinggames/rts/game/units/y,(FLcom/corrodinggames/rts/game/units/au;Lcom/corrodinggames/rts/game/units/ad;)V,d,method_y_updateTouchTargetOrder,updateTouchTargetOrder,v0.34-runtime-order-update-combat,runtime-order-movement,high,Handles touchTarget orders; moves toward target and invokes custom touch callback when close.,
method,com/corrodinggames/rts/game/units/y,(FLcom/corrodinggames/rts/game/units/au;Lcom/corrodinggames/rts/game/units/ad;)V,e,method_y_updateLoadUpOrder,updateLoadUpOrder,v0.34-runtime-order-update-combat,runtime-order-movement,high,"Handles loadUp orders, validates transport relation, and moves toward load-up target.",
method,com/corrodinggames/rts/game/units/y,(FLcom/corrodinggames/rts/game/units/au;Lcom/corrodinggames/rts/game/units/ad;Z)V,a,method_y_updateMoveAttackMovePatrolOrder,updateMoveAttackMovePatrolOrder,v0.34-runtime-order-update-combat,runtime-order-movement,high,"Shared handler for move, attackMove, and patrol; writes move targets and performs attack-move target acquisition.",
method,com/corrodinggames/rts/game/units/y,(FLcom/corrodinggames/rts/game/units/au;Lcom/corrodinggames/rts/game/units/ad;)V,f,method_y_updateBuildOrder,updateBuildOrder,v0.34-runtime-order-update-combat,runtime-order-movement,high,"Handles build order: resolves build type/action, creates or tracks build target, and moves builder to construction range.",
method,com/corrodinggames/rts/game/units/y,(FLcom/corrodinggames/rts/game/units/am;Lcom/corrodinggames/rts/game/units/ad;Z)V,a,method_y_updateAttackTargetMovement,updateAttackTargetMovement,v0.34-runtime-order-update-combat,runtime-order-movement,high,"Moves into attack range for a target, updates current attack target, and can request standoff/retreat movement.",
method,com/corrodinggames/rts/game/units/y,(FLcom/corrodinggames/rts/game/units/au;Lcom/corrodinggames/rts/game/units/ad;)V,g,method_y_updateAttackOrder,updateAttackOrder,v0.34-runtime-order-update-combat,runtime-order-movement,high,"Handles direct attack order; validates target, optionally auto-acquires replacement, then delegates to attack target movement.",
method,com/corrodinggames/rts/game/units/y,(FLcom/corrodinggames/rts/game/units/au;Lcom/corrodinggames/rts/game/units/ad;)V,h,method_y_updateLoadIntoOrder,updateLoadIntoOrder,v0.34-runtime-order-update-combat,runtime-order-movement,high,Handles loadInto target order; moves to carrier/target and calls target load acceptance when close.,
method,com/corrodinggames/rts/game/units/y,(FLcom/corrodinggames/rts/game/units/au;Lcom/corrodinggames/rts/game/units/ad;)V,i,method_y_updateRepairReclaimOrder,updateRepairReclaimOrder,v0.34-runtime-order-update-combat,runtime-order-movement,high,"Handles repair and reclaim orders; validates target, searches replacement reclaim target, and moves into interaction range.",
method,com/corrodinggames/rts/game/units/y,(FFF)V,a,method_y_updateStandoffRetreatMovement,updateStandoffRetreatMovement,v0.34-runtime-order-update-combat,runtime-order-movement,medium-high,Computes and applies a movement point away from close target when standoff/retreat behavior is active.,
method,com/corrodinggames/rts/game/units/y,(FLcom/corrodinggames/rts/game/units/af;Lcom/corrodinggames/rts/game/units/ad;Lcom/corrodinggames/rts/game/units/au;)V,a,method_y_updateFormationFollowerPathing,updateFormationFollowerPathing,v0.34-runtime-order-update-combat,runtime-order-movement,high,Uses formation leader and UnitPathPoint data to generate follower path target/offset updates.,
method,com/corrodinggames/rts/game/units/y,(Lcom/corrodinggames/rts/gameFramework/l;FLcom/corrodinggames/rts/game/units/au;Lcom/corrodinggames/rts/game/units/ad;)V,a,method_y_updatePathFollowingAndSteering,updatePathFollowingAndSteering,v0.34-runtime-order-update-combat,runtime-order-movement,high,"Consumes pending PathRequest, activePathPoints, formation leader path, and delegates to steering toward movement/path target.",
method,com/corrodinggames/rts/game/units/y,(FLcom/corrodinggames/rts/game/units/ad;Lcom/corrodinggames/rts/game/units/au;Z)V,a,method_y_updateMovementSteeringToTarget,updateMovementSteeringToTarget,v0.34-runtime-order-update-combat,runtime-order-movement,high,"Core steering routine: uses move target, active path points, speed/accel/decel/turning, blockage and repath timers.",
method,com/corrodinggames/rts/game/units/y,()Z,Z,method_y_hasAttackTarget,hasAttackTarget,v0.34-runtime-order-update-combat,runtime-combat,high,Returns true when field R attackTarget is not null.,
method,com/corrodinggames/rts/game/units/y,()Z,aa,method_y_hasFiringTurretTarget,hasFiringTurretTarget,v0.34-runtime-order-update-combat,runtime-combat,high,Returns true when R is alive and at least one turret runtime state has a target and passes r(turretIndex).,
method,com/corrodinggames/rts/game/units/y,()Lcom/corrodinggames/rts/game/units/am;,ab,method_y_getCurrentTargetUnit,getCurrentTargetUnit,v0.34-runtime-order-update-combat,runtime-combat,high,"Returns live R attackTarget, else live target from active UnitOrder if present.",
method,com/corrodinggames/rts/game/units/y,(Lcom/corrodinggames/rts/gameFramework/l;FF)V,a,method_y_searchPassiveAttackTarget,searchPassiveAttackTarget,v0.34-runtime-order-update-combat,runtime-combat,high,Configures PassiveTargetSearchCallback and searches unit spatial index around current position/radius.,
method,com/corrodinggames/rts/game/units/y,(Lcom/corrodinggames/rts/gameFramework/l;F)V,a,method_y_refreshTurretTargetsFromAttackTarget,refreshTurretTargetsFromAttackTarget,v0.34-runtime-order-update-combat,runtime-combat,high,Assigns current attackTarget to turretStates[].target or searches fallback per-turret target callback.,
method,com/corrodinggames/rts/game/units/y,()Z,ad,method_y_canUpdateAutoTargeting,canUpdateAutoTargeting,v0.34-runtime-order-update-combat,runtime-combat,medium-high,Gate for auto-target/turret update; checks base l() and custom behavior flag M.,
method,com/corrodinggames/rts/game/units/y,(Lcom/corrodinggames/rts/gameFramework/l;F)V,b,method_y_updateCombatTargetingAndTurrets,updateCombatTargetingAndTurrets,v0.34-runtime-order-update-combat,runtime-combat,high,"Validates/refreshes R attack target, assigns turret targets, rotates turrets, and attempts turret firing.",
method,com/corrodinggames/rts/game/units/y,()I,bl,method_y_getTurretCount,getTurretCount,v0.34-runtime-order-update-combat,runtime-combat,high,Base implementation returns 1; combat loops use bl() as turret count.,
method,com/corrodinggames/rts/game/units/y,(I)Z,u,method_y_isTurretAimedAtTarget,isTurretAimedAtTarget,v0.34-runtime-order-update-combat,runtime-combat,medium-high,Returns TurretRuntimeState.aimReady for turret or linked parent turret.,
method,com/corrodinggames/rts/game/units/y,(FLcom/corrodinggames/rts/game/units/am;I)Z,a,method_y_tryFireTurretAtTarget,tryFireTurretAtTarget,v0.34-runtime-order-update-combat,runtime-combat,high,"Checks warmup/reload/range, sets reloadTimer, calls fire hook, and toggles alternate fire side.",
method,com/corrodinggames/rts/game/units/y,(Lcom/corrodinggames/rts/game/units/am;)Z,h,method_y_isTargetWithinAttackRange,isTargetWithinAttackRange,v0.34-runtime-order-update-combat,runtime-combat,high,Computes distance squared to target and compares with o(target)^2.,
method,com/corrodinggames/rts/game/units/y,(Lcom/corrodinggames/rts/game/units/am;Z)Z,a,method_y_canAutoAttackTarget,canAutoAttackTarget,v0.34-runtime-order-update-combat,runtime-combat,high,"Validates enemy team, attackMode, target type, damage eligibility, and optionally search range.",
method,com/corrodinggames/rts/game/units/y,(Lcom/corrodinggames/rts/game/units/am;Z)Z,b,method_y_canAutoAttackVisibleTarget,canAutoAttackVisibleTarget,v0.34-runtime-order-update-combat,runtime-combat,high,"Rejects hidden/special target via target.cu(), then delegates to canAutoAttackTarget.",
method,com/corrodinggames/rts/game/units/y,(Z)F,b,method_y_getAutoAttackSearchRange,getAutoAttackSearchRange,v0.34-runtime-order-update-combat,runtime-combat,high,"Computes passive target search range from base attack range, active order type, attack mode, and optional extra search flag.",
method,com/corrodinggames/rts/game/units/y,(Lcom/corrodinggames/rts/game/units/am;FI)V,a,method_y_spawnAttackerMuzzleDustEffect,spawnAttackerMuzzleDustEffect,v0.34-runtime-order-update-combat,runtime-combat,medium,Periodically spawns visual effect from attacker muzzle point toward target; uses attackEffectTimer U.,Effect-only helper; not the projectile fire method.
method,com/corrodinggames/rts/game/units/y,(Lcom/corrodinggames/rts/game/units/am;FI)V,b,method_y_spawnTargetImpactDustEffect,spawnTargetImpactDustEffect,v0.34-runtime-order-update-combat,runtime-combat,medium,Periodically spawns visual effect around target/impact point; uses attackEffectTimer U.,Effect-only helper; not the projectile hit method.
